,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
803,300.0,174.0,187.0, GVWY,8624.0,10.0,862.4, PRDE,1673.0,10.1,167.3, SHVR,5020.0,10.2,502.0, SNPR,1497.0,10.3,149.7, ZIC,1184.0,10.4,118.4, ZIP,8860.0,10.5,886.0,2,16,1.5
125,300.0,188.0,194.0, GVWY,9136.0,10.0,913.6, PRDE,2478.0,10.1,247.8, SHVR,7885.0,10.2,788.5, SNPR,1886.0,10.3,188.6, ZIC,1798.0,10.4,179.8, ZIP,4160.0,10.5,416.0,2,16,1.7
521,300.0,185.0,187.0, GVWY,8097.0,10.0,809.7, PRDE,4302.0,10.1,430.2, SHVR,5475.0,10.2,547.5, SNPR,1819.0,10.3,181.9, ZIC,1101.0,10.4,110.1, ZIP,5458.0,10.5,545.8,2,16,2.0
294,300.0,167.0,177.0, GVWY,6227.0,10.0,622.7, PRDE,2029.0,10.1,202.9, SHVR,5667.0,10.2,566.7, SNPR,1807.0,10.3,180.7, ZIC,4965.0,10.4,496.5, ZIP,5890.0,10.5,589.0,2,32,0.0
620,300.0,179.0,183.0, GVWY,8507.0,10.0,850.7, PRDE,452.0,10.1,45.2, SHVR,5568.0,10.2,556.8, SNPR,1114.0,10.3,111.4, ZIC,4119.0,10.4,411.9, ZIP,8054.0,10.5,805.4,2,32,0.2
604,300.0,183.0,187.0, GVWY,8799.0,10.0,879.9, PRDE,4345.0,10.1,434.5, SHVR,5706.0,10.2,570.6, SNPR,1464.0,10.3,146.4, ZIC,427.0,10.4,42.7, ZIP,7151.0,10.5,715.1,2,32,0.4
461,300.0,173.0,192.0, GVWY,7641.0,10.0,764.1, PRDE,3009.0,10.1,300.9, SHVR,8247.0,10.2,824.7, SNPR,1049.0,10.3,104.9, ZIC,3843.0,10.4,384.3, ZIP,5179.0,10.5,517.9,2,32,0.6
827,300.0,177.0,195.0, GVWY,6740.0,10.0,674.0, PRDE,4027.0,10.1,402.7, SHVR,4392.0,10.2,439.2, SNPR,1119.0,10.3,111.9, ZIC,1664.0,10.4,166.4, ZIP,7458.0,10.5,745.8,2,32,0.8
349,300.0,178.0,195.0, GVWY,7599.0,10.0,759.9, PRDE,2666.0,10.1,266.6, SHVR,5622.0,10.2,562.2, SNPR,1709.0,10.3,170.9, ZIC,3040.0,10.4,304.0, ZIP,5261.0,10.5,526.1,2,32,1.1
713,300.0,177.0,185.0, GVWY,3490.0,10.0,349.0, PRDE,6405.0,10.1,640.5, SHVR,4646.0,10.2,464.6, SNPR,1467.0,10.3,146.7, ZIC,1952.0,10.4,195.2, ZIP,6489.0,10.5,648.9,2,32,1.3
307,300.0,178.0,179.0, GVWY,4663.0,10.0,466.3, PRDE,1981.0,10.1,198.1, SHVR,8865.0,10.2,886.5, SNPR,1768.0,10.3,176.8, ZIC,4333.0,10.4,433.3, ZIP,4915.0,10.5,491.5,2,32,1.5
626,300.0,171.0,198.0, GVWY,8681.0,10.0,868.1, PRDE,5161.0,10.1,516.1, SHVR,2086.0,10.2,208.6, SNPR,1371.0,10.3,137.1, ZIC,4440.0,10.4,444.0, ZIP,7947.0,10.5,794.7,2,32,1.7
822,300.0,171.0,178.0, GVWY,10549.0,10.0,1054.9, PRDE,2056.0,10.1,205.6, SHVR,8161.0,10.2,816.1, SNPR,657.0,10.3,65.7, ZIC,5207.0,10.4,520.7, ZIP,4356.0,10.5,435.6,2,32,2.0
568,300.0,180.0,190.0, GVWY,5160.0,10.0,516.0, PRDE,3036.0,10.1,303.6, SHVR,4946.0,10.2,494.6, SNPR,1112.0,10.3,111.2, ZIC,4216.0,10.4,421.6, ZIP,6691.0,10.5,669.1,2,64,0.0
367,300.0,185.0,188.0, GVWY,5982.0,10.0,598.2, PRDE,3148.0,10.1,314.8, SHVR,6179.0,10.2,617.9, SNPR,955.0,10.3,95.5, ZIC,4686.0,10.4,468.6, ZIP,6993.0,10.5,699.3,2,64,0.2
583,300.0,178.0,188.0, GVWY,5406.0,10.0,540.6, PRDE,1756.0,10.1,175.6, SHVR,8348.0,10.2,834.8, SNPR,1707.0,10.3,170.7, ZIC,3501.0,10.4,350.1, ZIP,5665.0,10.5,566.5,2,64,0.4
522,300.0,177.0,188.0, GVWY,3469.0,10.0,346.9, PRDE,3823.0,10.1,382.3, SHVR,5637.0,10.2,563.7, SNPR,2276.0,10.3,227.6, ZIC,2777.0,10.4,277.7, ZIP,8127.0,10.5,812.7,2,64,0.6
102,300.0,174.0,187.0, GVWY,6612.0,10.0,661.2, PRDE,1846.0,10.1,184.6, SHVR,6451.0,10.2,645.1, SNPR,1333.0,10.3,133.3, ZIC,3365.0,10.4,336.5, ZIP,7933.0,10.5,793.3,2,64,0.8
443,300.0,182.0,185.0, GVWY,4810.0,10.0,481.0, PRDE,1380.0,10.1,138.0, SHVR,5506.0,10.2,550.6, SNPR,1635.0,10.3,163.5, ZIC,4721.0,10.4,472.1, ZIP,7540.0,10.5,754.0,2,64,1.1
340,300.0,177.0,183.0, GVWY,3930.0,10.0,393.0, PRDE,3619.0,10.1,361.9, SHVR,3146.0,10.2,314.6, SNPR,1342.0,10.3,134.2, ZIC,6652.0,10.4,665.2, ZIP,7205.0,10.5,720.5,2,64,1.3
331,300.0,176.0,202.0, GVWY,8221.0,10.0,822.1, PRDE,5128.0,10.1,512.8, SHVR,3256.0,10.2,325.6, SNPR,2565.0,10.3,256.5, ZIC,2833.0,10.4,283.3, ZIP,3276.0,10.5,327.6,2,64,1.5
844,300.0,163.0,187.0, GVWY,6671.0,10.0,667.1, PRDE,3841.0,10.1,384.1, SHVR,6078.0,10.2,607.8, SNPR,1296.0,10.3,129.6, ZIC,3912.0,10.4,391.2, ZIP,6080.0,10.5,608.0,2,64,1.7
744,300.0,172.0,183.0, GVWY,7644.0,10.0,764.4, PRDE,905.0,10.1,90.5, SHVR,6597.0,10.2,659.7, SNPR,927.0,10.3,92.7, ZIC,5034.0,10.4,503.4, ZIP,6978.0,10.5,697.8,2,64,2.0
343,300.0,182.0,185.0, GVWY,6497.0,10.0,649.7, PRDE,8834.0,10.1,883.4, SHVR,9472.0,10.2,947.2, SNPR,424.0,10.3,42.4, ZIC,2990.0,10.4,299.0, ZIP,2576.0,10.5,257.6,2,128,0.0
505,300.0,181.0,183.0, GVWY,5119.0,10.0,511.9, PRDE,3610.0,10.1,361.0, SHVR,7266.0,10.2,726.6, SNPR,741.0,10.3,74.1, ZIC,4279.0,10.4,427.9, ZIP,6576.0,10.5,657.6,2,128,0.2
647,300.0,180.0,194.0, GVWY,9974.0,10.0,997.4, PRDE,1730.0,10.1,173.0, SHVR,4758.0,10.2,475.8, SNPR,1399.0,10.3,139.9, ZIC,2319.0,10.4,231.9, ZIP,8431.0,10.5,843.1,2,128,0.4
386,300.0,177.0,182.0, GVWY,5563.0,10.0,556.3, PRDE,1896.0,10.1,189.6, SHVR,10795.0,10.2,1079.5, SNPR,1793.0,10.3,179.3, ZIC,1270.0,10.4,127.0, ZIP,7083.0,10.5,708.3,2,128,0.6
375,300.0,164.0,185.0, GVWY,3780.0,10.0,378.0, PRDE,2423.0,10.1,242.3, SHVR,7506.0,10.2,750.6, SNPR,770.0,10.3,77.0, ZIC,7680.0,10.4,768.0, ZIP,6003.0,10.5,600.3,2,128,0.8
752,300.0,163.0,187.0, GVWY,8414.0,10.0,841.4, PRDE,2561.0,10.1,256.1, SHVR,928.0,10.2,92.8, SNPR,1321.0,10.3,132.1, ZIC,2293.0,10.4,229.3, ZIP,11466.0,10.5,1146.6,2,128,1.1
435,300.0,181.0,199.0, GVWY,5214.0,10.0,521.4, PRDE,1822.0,10.1,182.2, SHVR,7042.0,10.2,704.2, SNPR,1733.0,10.3,173.3, ZIC,3372.0,10.4,337.2, ZIP,4385.0,10.5,438.5,2,128,1.3
862,300.0,169.0,177.0, GVWY,8389.0,10.0,838.9, PRDE,3697.0,10.1,369.7, SHVR,4215.0,10.2,421.5, SNPR,1570.0,10.3,157.0, ZIC,1282.0,10.4,128.2, ZIP,7009.0,10.5,700.9,2,128,1.5
793,300.0,160.0,202.0, GVWY,5579.0,10.0,557.9, PRDE,4362.0,10.1,436.2, SHVR,4973.0,10.2,497.3, SNPR,2252.0,10.3,225.2, ZIC,2179.0,10.4,217.9, ZIP,4303.0,10.5,430.3,2,128,1.7
892,300.0,180.0,188.0, GVWY,9005.0,10.0,900.5, PRDE,6307.0,10.1,630.7, SHVR,4436.0,10.2,443.6, SNPR,493.0,10.3,49.3, ZIC,2587.0,10.4,258.7, ZIP,7608.0,10.5,760.8,2,128,2.0
689,300.0,181.0,190.0, GVWY,2929.0,10.0,292.9, PRDE,4308.0,10.1,430.8, SHVR,5243.0,10.2,524.3, SNPR,2171.0,10.3,217.1, ZIC,2563.0,10.4,256.3, ZIP,7854.0,10.5,785.4,2,256,0.0
482,300.0,170.0,202.0, GVWY,5748.0,10.0,574.8, PRDE,3684.0,10.1,368.4, SHVR,8278.0,10.2,827.8, SNPR,1252.0,10.3,125.2, ZIC,3495.0,10.4,349.5, ZIP,4101.0,10.5,410.1,2,256,0.2
82,300.0,173.0,187.0, GVWY,9792.0,10.0,979.2, PRDE,4309.0,10.1,430.9, SHVR,8213.0,10.2,821.3, SNPR,784.0,10.3,78.4, ZIC,1996.0,10.4,199.6, ZIP,3292.0,10.5,329.2,2,256,0.4
728,300.0,178.0,193.0, GVWY,5122.0,10.0,512.2, PRDE,5377.0,10.1,537.7, SHVR,5567.0,10.2,556.7, SNPR,812.0,10.3,81.2, ZIC,2684.0,10.4,268.4, ZIP,7188.0,10.5,718.8,2,256,0.6
548,300.0,183.0,188.0, GVWY,3870.0,10.0,387.0, PRDE,2905.0,10.1,290.5, SHVR,11388.0,10.2,1138.8, SNPR,1180.0,10.3,118.0, ZIC,1498.0,10.4,149.8, ZIP,4708.0,10.5,470.8,2,256,0.8
738,300.0,173.0,187.0, GVWY,7114.0,10.0,711.4, PRDE,7630.0,10.1,763.0, SHVR,6692.0,10.2,669.2, SNPR,734.0,10.3,73.4, ZIC,1807.0,10.4,180.7, ZIP,8611.0,10.5,861.1,2,256,1.1
470,300.0,185.0,194.0, GVWY,3646.0,10.0,364.6, PRDE,3493.0,10.1,349.3, SHVR,7927.0,10.2,792.7, SNPR,1088.0,10.3,108.8, ZIC,6815.0,10.4,681.5, ZIP,4732.0,10.5,473.2,2,256,1.3
747,300.0,175.0,201.0, GVWY,8823.0,10.0,882.3, PRDE,1620.0,10.1,162.0, SHVR,2536.0,10.2,253.6, SNPR,1054.0,10.3,105.4, ZIC,4422.0,10.4,442.2, ZIP,5342.0,10.5,534.2,2,256,1.5
391,300.0,177.0,182.0, GVWY,4951.0,10.0,495.1, PRDE,3884.0,10.1,388.4, SHVR,7546.0,10.2,754.6, SNPR,2168.0,10.3,216.8, ZIC,2056.0,10.4,205.6, ZIP,5175.0,10.5,517.5,2,256,1.7
113,300.0,172.0,190.0, GVWY,5895.0,10.0,589.5, PRDE,4925.0,10.1,492.5, SHVR,7810.0,10.2,781.0, SNPR,854.0,10.3,85.4, ZIC,4475.0,10.4,447.5, ZIP,5031.0,10.5,503.1,2,256,2.0
554,300.0,195.0,197.0, GVWY,8816.0,10.0,881.6, PRDE,2662.0,10.1,266.2, SHVR,4956.0,10.2,495.6, SNPR,1550.0,10.3,155.0, ZIC,2261.0,10.4,226.1, ZIP,9022.0,10.5,902.2,2,512,0.0
779,300.0,166.0,174.0, GVWY,6264.0,10.0,626.4, PRDE,3098.0,10.1,309.8, SHVR,5765.0,10.2,576.5, SNPR,119.0,10.3,11.9, ZIC,6256.0,10.4,625.6, ZIP,7958.0,10.5,795.8,2,512,0.2
792,300.0,182.0,183.0, GVWY,2330.0,10.0,233.0, PRDE,3315.0,10.1,331.5, SHVR,10172.0,10.2,1017.2, SNPR,876.0,10.3,87.6, ZIC,1199.0,10.4,119.9, ZIP,10071.0,10.5,1007.1,2,512,0.4
750,300.0,166.0,198.0, GVWY,9542.0,10.0,954.2, PRDE,4620.0,10.1,462.0, SHVR,1789.0,10.2,178.9, SNPR,1486.0,10.3,148.6, ZIC,3901.0,10.4,390.1, ZIP,4070.0,10.5,407.0,2,512,0.6
625,300.0,178.0,186.0, GVWY,4609.0,10.0,460.9, PRDE,3776.0,10.1,377.6, SHVR,4916.0,10.2,491.6, SNPR,2281.0,10.3,228.1, ZIC,1363.0,10.4,136.3, ZIP,7429.0,10.5,742.9,2,512,0.8
856,300.0,176.0,195.0, GVWY,1763.0,10.0,176.3, PRDE,4913.0,10.1,491.3, SHVR,6411.0,10.2,641.1, SNPR,1427.0,10.3,142.7, ZIC,3403.0,10.4,340.3, ZIP,7730.0,10.5,773.0,2,512,1.1
397,300.0,178.0,187.0, GVWY,5301.0,10.0,530.1, PRDE,4758.0,10.1,475.8, SHVR,9635.0,10.2,963.5, SNPR,1214.0,10.3,121.4, ZIC,1832.0,10.4,183.2, ZIP,6876.0,10.5,687.6,2,512,1.3
616,300.0,147.0,193.0, GVWY,7999.0,10.0,799.9, PRDE,1750.0,10.1,175.0, SHVR,7034.0,10.2,703.4, SNPR,2080.0,10.3,208.0, ZIC,4437.0,10.4,443.7, ZIP,2450.0,10.5,245.0,2,512,1.5
260,300.0,178.0,194.0, GVWY,8004.0,10.0,800.4, PRDE,3451.0,10.1,345.1, SHVR,6051.0,10.2,605.1, SNPR,1124.0,10.3,112.4, ZIC,4167.0,10.4,416.7, ZIP,4015.0,10.5,401.5,2,512,1.7
16,300.0,182.0,188.0, GVWY,7911.0,10.0,791.1, PRDE,3936.0,10.1,393.6, SHVR,7243.0,10.2,724.3, SNPR,1521.0,10.3,152.1, ZIC,1073.0,10.4,107.3, ZIP,8354.0,10.5,835.4,2,512,2.0
378,300.0,174.0,184.0, GVWY,7304.0,10.0,730.4, PRDE,2151.0,10.1,215.1, SHVR,5217.0,10.2,521.7, SNPR,1394.0,10.3,139.4, ZIC,2664.0,10.4,266.4, ZIP,7115.0,10.5,711.5,2,1024,0.0
361,300.0,172.0,180.0, GVWY,4773.0,10.0,477.3, PRDE,4755.0,10.1,475.5, SHVR,6164.0,10.2,616.4, SNPR,830.0,10.3,83.0, ZIC,4381.0,10.4,438.1, ZIP,6884.0,10.5,688.4,2,1024,0.2
705,300.0,187.0,191.0, GVWY,3891.0,10.0,389.1, PRDE,2561.0,10.1,256.1, SHVR,7444.0,10.2,744.4, SNPR,1927.0,10.3,192.7, ZIC,2068.0,10.4,206.8, ZIP,8304.0,10.5,830.4,2,1024,0.4
788,300.0,184.0,186.0, GVWY,6353.0,10.0,635.3, PRDE,5309.0,10.1,530.9, SHVR,6502.0,10.2,650.2, SNPR,1033.0,10.3,103.3, ZIC,4463.0,10.4,446.3, ZIP,5053.0,10.5,505.3,2,1024,0.6
109,300.0,183.0,184.0, GVWY,7929.0,10.0,792.9, PRDE,2646.0,10.1,264.6, SHVR,8190.0,10.2,819.0, SNPR,1139.0,10.3,113.9, ZIC,3487.0,10.4,348.7, ZIP,4828.0,10.5,482.8,2,1024,0.8
463,300.0,178.0,186.0, GVWY,6351.0,10.0,635.1, PRDE,3289.0,10.1,328.9, SHVR,8514.0,10.2,851.4, SNPR,1050.0,10.3,105.0, ZIC,3379.0,10.4,337.9, ZIP,3463.0,10.5,346.3,2,1024,1.1
880,300.0,186.0,188.0, GVWY,6077.0,10.0,607.7, PRDE,1960.0,10.1,196.0, SHVR,3400.0,10.2,340.0, SNPR,1336.0,10.3,133.6, ZIC,6375.0,10.4,637.5, ZIP,6934.0,10.5,693.4,2,1024,1.3
510,300.0,174.0,184.0, GVWY,8556.0,10.0,855.6, PRDE,4494.0,10.1,449.4, SHVR,7079.0,10.2,707.9, SNPR,2112.0,10.3,211.2, ZIC,1768.0,10.4,176.8, ZIP,1887.0,10.5,188.7,2,1024,1.5
273,300.0,174.0,186.0, GVWY,7092.0,10.0,709.2, PRDE,4475.0,10.1,447.5, SHVR,5465.0,10.2,546.5, SNPR,1809.0,10.3,180.9, ZIC,1040.0,10.4,104.0, ZIP,9698.0,10.5,969.8,2,1024,1.7
883,300.0,167.0,182.0, GVWY,5773.0,10.0,577.3, PRDE,3556.0,10.1,355.6, SHVR,8518.0,10.2,851.8, SNPR,472.0,10.3,47.2, ZIC,4871.0,10.4,487.1, ZIP,5296.0,10.5,529.6,2,1024,2.0
684,300.0,181.0,192.0, GVWY,7275.0,10.0,727.5, PRDE,5655.0,10.1,565.5, SHVR,8145.0,10.2,814.5, SNPR,792.0,10.3,79.2, ZIC,1846.0,10.4,184.6, ZIP,7559.0,10.5,755.9,3,4,0.0
377,300.0,191.0,192.0, GVWY,5323.0,10.0,532.3, PRDE,2551.0,10.1,255.1, SHVR,7752.0,10.2,775.2, SNPR,1343.0,10.3,134.3, ZIC,3376.0,10.4,337.6, ZIP,6104.0,10.5,610.4,3,4,0.2
11,300.0,183.0,185.0, GVWY,7107.0,10.0,710.7, PRDE,6968.0,10.1,696.8, SHVR,5058.0,10.2,505.8, SNPR,1579.0,10.3,157.9, ZIC,4187.0,10.4,418.7, ZIP,3616.0,10.5,361.6,3,4,0.4
660,300.0,171.0,188.0, GVWY,10675.0,10.0,1067.5, PRDE,2099.0,10.1,209.9, SHVR,5630.0,10.2,563.0, SNPR,937.0,10.3,93.7, ZIC,169.0,10.4,16.9, ZIP,9560.0,10.5,956.0,3,4,0.6
871,300.0,166.0,182.0, GVWY,3542.0,10.0,354.2, PRDE,1311.0,10.1,131.1, SHVR,4927.0,10.2,492.7, SNPR,2473.0,10.3,247.3, ZIC,3298.0,10.4,329.8, ZIP,6781.0,10.5,678.1,3,4,0.8
809,300.0,174.0,184.0, GVWY,10944.0,10.0,1094.4, PRDE,287.0,10.1,28.7, SHVR,5907.0,10.2,590.7, SNPR,1697.0,10.3,169.7, ZIC,2630.0,10.4,263.0, ZIP,4549.0,10.5,454.9,3,4,1.1
405,300.0,172.0,173.0, GVWY,7494.0,10.0,749.4, PRDE,1977.0,10.1,197.7, SHVR,7304.0,10.2,730.4, SNPR,411.0,10.3,41.1, ZIC,4296.0,10.4,429.6, ZIP,7823.0,10.5,782.3,3,4,1.3
257,300.0,171.0,198.0, GVWY,3621.0,10.0,362.1, PRDE,2730.0,10.1,273.0, SHVR,4448.0,10.2,444.8, SNPR,2270.0,10.3,227.0, ZIC,3119.0,10.4,311.9, ZIP,5861.0,10.5,586.1,3,4,1.5
605,300.0,189.0,193.0, GVWY,8188.0,10.0,818.8, PRDE,7321.0,10.1,732.1, SHVR,5996.0,10.2,599.6, SNPR,515.0,10.3,51.5, ZIC,2922.0,10.4,292.2, ZIP,2685.0,10.5,268.5,3,4,1.7
97,300.0,170.0,185.0, GVWY,8177.0,10.0,817.7, PRDE,969.0,10.1,96.9, SHVR,4426.0,10.2,442.6, SNPR,1749.0,10.3,174.9, ZIC,4057.0,10.4,405.7, ZIP,6905.0,10.5,690.5,3,4,2.0
833,300.0,171.0,178.0, GVWY,12159.0,10.0,1215.9, PRDE,4195.0,10.1,419.5, SHVR,4193.0,10.2,419.3, SNPR,467.0,10.3,46.7, ZIC,1484.0,10.4,148.4, ZIP,8107.0,10.5,810.7,3,8,0.0
707,300.0,172.0,181.0, GVWY,4858.0,10.0,485.8, PRDE,4634.0,10.1,463.4, SHVR,6058.0,10.2,605.8, SNPR,756.0,10.3,75.6, ZIC,3894.0,10.4,389.4, ZIP,8150.0,10.5,815.0,3,8,0.2
687,300.0,179.0,185.0, GVWY,6869.0,10.0,686.9, PRDE,1069.0,10.1,106.9, SHVR,7219.0,10.2,721.9, SNPR,1635.0,10.3,163.5, ZIC,3811.0,10.4,381.1, ZIP,4307.0,10.5,430.7,3,8,0.4
333,300.0,164.0,179.0, GVWY,10133.0,10.0,1013.3, PRDE,4079.0,10.1,407.9, SHVR,9527.0,10.2,952.7, SNPR,926.0,10.3,92.6, ZIC,3113.0,10.4,311.3, ZIP,2861.0,10.5,286.1,3,8,0.6
96,300.0,192.0,194.0, GVWY,9945.0,10.0,994.5, PRDE,3317.0,10.1,331.7, SHVR,5263.0,10.2,526.3, SNPR,1120.0,10.3,112.0, ZIC,3556.0,10.4,355.6, ZIP,6691.0,10.5,669.1,3,8,0.8
878,300.0,164.0,177.0, GVWY,6072.0,10.0,607.2, PRDE,2486.0,10.1,248.6, SHVR,10248.0,10.2,1024.8, SNPR,1780.0,10.3,178.0, ZIC,4772.0,10.4,477.2, ZIP,2734.0,10.5,273.4,3,8,1.1
562,300.0,173.0,195.0, GVWY,6011.0,10.0,601.1, PRDE,3650.0,10.1,365.0, SHVR,5746.0,10.2,574.6, SNPR,1969.0,10.3,196.9, ZIC,2963.0,10.4,296.3, ZIP,4953.0,10.5,495.3,3,8,1.3
553,300.0,168.0,183.0, GVWY,8494.0,10.0,849.4, PRDE,4329.0,10.1,432.9, SHVR,2580.0,10.2,258.0, SNPR,1726.0,10.3,172.6, ZIC,2967.0,10.4,296.7, ZIP,7856.0,10.5,785.6,3,8,1.5
538,300.0,166.0,183.0, GVWY,8654.0,10.0,865.4, PRDE,3854.0,10.1,385.4, SHVR,7091.0,10.2,709.1, SNPR,1547.0,10.3,154.7, ZIC,2265.0,10.4,226.5, ZIP,5380.0,10.5,538.0,3,8,1.7
526,300.0,166.0,188.0, GVWY,5982.0,10.0,598.2, PRDE,8658.0,10.1,865.8, SHVR,2659.0,10.2,265.9, SNPR,1174.0,10.3,117.4, ZIC,3288.0,10.4,328.8, ZIP,6855.0,10.5,685.5,3,8,2.0
356,300.0,165.0,181.0, GVWY,7681.0,10.0,768.1, PRDE,4067.0,10.1,406.7, SHVR,4169.0,10.2,416.9, SNPR,1442.0,10.3,144.2, ZIC,4992.0,10.4,499.2, ZIP,4380.0,10.5,438.0,3,16,0.0
337,300.0,181.0,207.0, GVWY,9668.0,10.0,966.8, PRDE,826.0,10.1,82.6, SHVR,8264.0,10.2,826.4, SNPR,1517.0,10.3,151.7, ZIC,2798.0,10.4,279.8, ZIP,4407.0,10.5,440.7,3,16,0.2
739,300.0,174.0,195.0, GVWY,9596.0,10.0,959.6, PRDE,2797.0,10.1,279.7, SHVR,10332.0,10.2,1033.2, SNPR,1448.0,10.3,144.8, ZIC,1474.0,10.4,147.4, ZIP,2103.0,10.5,210.3,3,16,0.4
265,300.0,170.0,188.0, GVWY,6063.0,10.0,606.3, PRDE,4422.0,10.1,442.2, SHVR,7344.0,10.2,734.4, SNPR,1188.0,10.3,118.8, ZIC,3537.0,10.4,353.7, ZIP,2283.0,10.5,228.3,3,16,0.6
245,300.0,182.0,197.0, GVWY,3101.0,10.0,310.1, PRDE,2296.0,10.1,229.6, SHVR,5517.0,10.2,551.7, SNPR,3094.0,10.3,309.4, ZIC,1889.0,10.4,188.9, ZIP,3309.0,10.5,330.9,3,16,0.8
631,300.0,171.0,195.0, GVWY,5476.0,10.0,547.6, PRDE,3081.0,10.1,308.1, SHVR,10372.0,10.2,1037.2, SNPR,1108.0,10.3,110.8, ZIC,3750.0,10.4,375.0, ZIP,3228.0,10.5,322.8,3,16,1.1
648,300.0,178.0,186.0, GVWY,7241.0,10.0,724.1, PRDE,5858.0,10.1,585.8, SHVR,5199.0,10.2,519.9, SNPR,1029.0,10.3,102.9, ZIC,1053.0,10.4,105.3, ZIP,10519.0,10.5,1051.9,3,16,1.3
477,300.0,179.0,181.0, GVWY,10238.0,10.0,1023.8, PRDE,2046.0,10.1,204.6, SHVR,7422.0,10.2,742.2, SNPR,423.0,10.3,42.3, ZIC,3243.0,10.4,324.3, ZIP,7882.0,10.5,788.2,3,16,1.5
404,300.0,176.0,184.0, GVWY,7427.0,10.0,742.7, PRDE,1987.0,10.1,198.7, SHVR,4983.0,10.2,498.3, SNPR,1554.0,10.3,155.4, ZIC,1361.0,10.4,136.1, ZIP,8070.0,10.5,807.0,3,16,1.7
507,300.0,180.0,191.0, GVWY,10292.0,10.0,1029.2, PRDE,3574.0,10.1,357.4, SHVR,6096.0,10.2,609.6, SNPR,918.0,10.3,91.8, ZIC,1921.0,10.4,192.1, ZIP,7230.0,10.5,723.0,3,16,2.0
645,300.0,179.0,188.0, GVWY,136.0,10.0,13.6, PRDE,4225.0,10.1,422.5, SHVR,4123.0,10.2,412.3, SNPR,2260.0,10.3,226.0, ZIC,3549.0,10.4,354.9, ZIP,6749.0,10.5,674.9,3,32,0.0
196,300.0,186.0,188.0, GVWY,5546.0,10.0,554.6, PRDE,1897.0,10.1,189.7, SHVR,12272.0,10.2,1227.2, SNPR,1783.0,10.3,178.3, ZIC,3219.0,10.4,321.9, ZIP,2770.0,10.5,277.0,3,32,0.2
214,300.0,160.0,198.0, GVWY,8853.0,10.0,885.3, PRDE,5994.0,10.1,599.4, SHVR,4859.0,10.2,485.9, SNPR,1399.0,10.3,139.9, ZIC,3203.0,10.4,320.3, ZIP,5383.0,10.5,538.3,3,32,0.4
414,300.0,171.0,192.0, GVWY,9629.0,10.0,962.9, PRDE,4969.0,10.1,496.9, SHVR,7604.0,10.2,760.4, SNPR,1797.0,10.3,179.7, ZIC,2503.0,10.4,250.3, ZIP,4275.0,10.5,427.5,3,32,0.6
198,300.0,168.0,171.0, GVWY,7591.0,10.0,759.1, PRDE,3139.0,10.1,313.9, SHVR,9341.0,10.2,934.1, SNPR,764.0,10.3,76.4, ZIC,1095.0,10.4,109.5, ZIP,6033.0,10.5,603.3,3,32,0.8
717,300.0,176.0,194.0, GVWY,7965.0,10.0,796.5, PRDE,5564.0,10.1,556.4, SHVR,5525.0,10.2,552.5, SNPR,579.0,10.3,57.9, ZIC,3848.0,10.4,384.8, ZIP,5602.0,10.5,560.2,3,32,1.1
438,300.0,169.0,178.0, GVWY,7394.0,10.0,739.4, PRDE,3219.0,10.1,321.9, SHVR,3256.0,10.2,325.6, SNPR,1074.0,10.3,107.4, ZIC,6069.0,10.4,606.9, ZIP,6505.0,10.5,650.5,3,32,1.3
532,300.0,184.0,191.0, GVWY,7321.0,10.0,732.1, PRDE,5860.0,10.1,586.0, SHVR,11907.0,10.2,1190.7, SNPR,631.0,10.3,63.1, ZIC,2338.0,10.4,233.8, ZIP,3550.0,10.5,355.0,3,32,1.5
43,300.0,176.0,188.0, GVWY,6442.0,10.0,644.2, PRDE,6186.0,10.1,618.6, SHVR,3480.0,10.2,348.0, SNPR,1263.0,10.3,126.3, ZIC,2304.0,10.4,230.4, ZIP,9789.0,10.5,978.9,3,32,1.7
888,300.0,167.0,184.0, GVWY,7849.0,10.0,784.9, PRDE,5610.0,10.1,561.0, SHVR,5491.0,10.2,549.1, SNPR,1339.0,10.3,133.9, ZIC,2056.0,10.4,205.6, ZIP,5401.0,10.5,540.1,3,32,2.0
249,300.0,178.0,186.0, GVWY,13414.0,10.0,1341.4, PRDE,655.0,10.1,65.5, SHVR,6654.0,10.2,665.4, SNPR,746.0,10.3,74.6, ZIC,4142.0,10.4,414.2, ZIP,4317.0,10.5,431.7,3,64,0.0
714,300.0,163.0,195.0, GVWY,4572.0,10.0,457.2, PRDE,3377.0,10.1,337.7, SHVR,3200.0,10.2,320.0, SNPR,2482.0,10.3,248.2, ZIC,1869.0,10.4,186.9, ZIP,7502.0,10.5,750.2,3,64,0.2
667,300.0,174.0,185.0, GVWY,5120.0,10.0,512.0, PRDE,4033.0,10.1,403.3, SHVR,8774.0,10.2,877.4, SNPR,1289.0,10.3,128.9, ZIC,479.0,10.4,47.9, ZIP,6820.0,10.5,682.0,3,64,0.4
