""
dhetc_3_128_1.3, 000300, 186, 188, GVWY, 3921, 10, 392.100000, PRDE, 2502, 10.1, 250.200000, SHVR, 11527, 10.2, 1152.700000, SNPR, 1988, 10.3, 198.800000, ZIC, 1200, 10.4, 120.000000, ZIP, 5250, 10.5, 525.000000, 
dhetc_9_128_1.7, 000300, 175, 177, GVWY, 14866, 10, 1486.600000, PRDE, 1583, 10.1, 158.300000, SHVR, 4795, 10.2, 479.500000, SNPR, 2119, 10.3, 211.900000, ZIC, 208, 10.4, 20.800000, ZIP, 8416, 10.5, 841.600000, 
dhetc_5_1024_1.5, 000300, 157, 184, GVWY, 5021, 10, 502.100000, PRDE, 2708, 10.1, 270.800000, SHVR, 5731, 10.2, 573.100000, SNPR, 2004, 10.3, 200.400000, ZIC, 3742, 10.4, 374.200000, ZIP, 6548, 10.5, 654.800000, 
dhetc_4_1024_1.1, 000300, 170, 190, GVWY, 7730, 10, 773.000000, PRDE, 3555, 10.1, 355.500000, SHVR, 1990, 10.2, 199.000000, SNPR, 1358, 10.3, 135.800000, ZIC, 4780, 10.4, 478.000000, ZIP, 10399, 10.5, 1039.900000, 
dhetc_4_128_1.5, 000300, 167, 175, GVWY, 7772, 10, 777.200000, PRDE, 5768, 10.1, 576.800000, SHVR, 6236, 10.2, 623.600000, SNPR, 816, 10.3, 81.600000, ZIC, 3258, 10.4, 325.800000, ZIP, 5244, 10.5, 524.400000, 
dhetc_5_128_1.1, 000300, 176, 192, GVWY, 9676, 10, 967.600000, PRDE, 2148, 10.1, 214.800000, SHVR, 6124, 10.2, 612.400000, SNPR, 1585, 10.3, 158.500000, ZIC, 2503, 10.4, 250.300000, ZIP, 4429, 10.5, 442.900000, 
dhetc_7_512_1.5, 000300, 186, 192, GVWY, 5143, 10, 514.300000, PRDE, 4793, 10.1, 479.300000, SHVR, 4465, 10.2, 446.500000, SNPR, 1601, 10.3, 160.100000, ZIC, 4372, 10.4, 437.200000, ZIP, 5367, 10.5, 536.700000, 
dhetc_9_512_2.0, 000300, 178, 179, GVWY, 8955, 10, 895.500000, PRDE, 2381, 10.1, 238.100000, SHVR, 11945, 10.2, 1194.500000, SNPR, 827, 10.3, 82.700000, ZIC, 1971, 10.4, 197.100000, ZIP, 4515, 10.5, 451.500000, 
dhetc_4_128_0.6, 000300, 179, 191, GVWY, 10720, 10, 1072.000000, PRDE, 2021, 10.1, 202.100000, SHVR, 2704, 10.2, 270.400000, SNPR, 1253, 10.3, 125.300000, ZIC, 1757, 10.4, 175.700000, ZIP, 8276, 10.5, 827.600000, 
dhetc_3_256_0.2, 000300, 179, 182, GVWY, 7307, 10, 730.700000, PRDE, 4764, 10.1, 476.400000, SHVR, 5818, 10.2, 581.800000, SNPR, 1645, 10.3, 164.500000, ZIC, 941, 10.4, 94.100000, ZIP, 7030, 10.5, 703.000000, 
