,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
402,300.0,157.0,166.0, GVWY,9258.0,10.0,925.8, PRDE,5764.0,10.1,576.4, SHVR,5299.0,10.2,529.9, SNPR,1206.0,10.3,120.6, ZIC,2439.0,10.4,243.9, ZIP,2083.0,10.5,208.3,2,16,0.8
325,300.0,141.0,152.0, GVWY,5263.0,10.0,526.3, PRDE,4195.0,10.1,419.5, SHVR,6917.0,10.2,691.7, SNPR,945.0,10.3,94.5, ZIC,4290.0,10.4,429.0, ZIP,7328.0,10.5,732.8,2,16,1.1
430,300.0,134.0,141.0, GVWY,10457.0,10.0,1045.7, PRDE,3995.0,10.1,399.5, SHVR,6826.0,10.2,682.6, SNPR,515.0,10.3,51.5, ZIC,3872.0,10.4,387.2, ZIP,6455.0,10.5,645.5,2,16,1.3
528,300.0,139.0,144.0, GVWY,9691.0,10.0,969.1, PRDE,2163.0,10.1,216.3, SHVR,8014.0,10.2,801.4, SNPR,1869.0,10.3,186.9, ZIC,748.0,10.4,74.8, ZIP,3752.0,10.5,375.2,2,16,1.5
522,300.0,131.0,159.0, GVWY,4864.0,10.0,486.4, PRDE,5104.0,10.1,510.4, SHVR,4188.0,10.2,418.8, SNPR,1776.0,10.3,177.6, ZIC,3113.0,10.4,311.3, ZIP,4363.0,10.5,436.3,2,16,1.7
864,300.0,145.0,148.0, GVWY,7151.0,10.0,715.1, PRDE,6659.0,10.1,665.9, SHVR,7258.0,10.2,725.8, SNPR,2438.0,10.3,243.8, ZIC,865.0,10.4,86.5, ZIP,3039.0,10.5,303.9,2,16,2.0
897,300.0,151.0,159.0, GVWY,563.0,10.0,56.3, PRDE,5225.0,10.1,522.5, SHVR,11573.0,10.2,1157.3, SNPR,939.0,10.3,93.9, ZIC,4456.0,10.4,445.6, ZIP,3843.0,10.5,384.3,2,32,0.0
389,300.0,142.0,158.0, GVWY,6407.0,10.0,640.7, PRDE,3739.0,10.1,373.9, SHVR,9394.0,10.2,939.4, SNPR,1019.0,10.3,101.9, ZIC,783.0,10.4,78.3, ZIP,8175.0,10.5,817.5,2,32,0.2
137,300.0,137.0,151.0, GVWY,3506.0,10.0,350.6, PRDE,6453.0,10.1,645.3, SHVR,6409.0,10.2,640.9, SNPR,1067.0,10.3,106.7, ZIC,3200.0,10.4,320.0, ZIP,7667.0,10.5,766.7,2,32,0.4
192,300.0,158.0,162.0, GVWY,4416.0,10.0,441.6, PRDE,2660.0,10.1,266.0, SHVR,9898.0,10.2,989.8, SNPR,2102.0,10.3,210.2, ZIC,1327.0,10.4,132.7, ZIP,4319.0,10.5,431.9,2,32,0.6
542,300.0,139.0,150.0, GVWY,5624.0,10.0,562.4, PRDE,4253.0,10.1,425.3, SHVR,7876.0,10.2,787.6, SNPR,1637.0,10.3,163.7, ZIC,4595.0,10.4,459.5, ZIP,3308.0,10.5,330.8,2,32,0.8
469,300.0,158.0,162.0, GVWY,10848.0,10.0,1084.8, PRDE,3672.0,10.1,367.2, SHVR,8795.0,10.2,879.5, SNPR,1182.0,10.3,118.2, ZIC,1960.0,10.4,196.0, ZIP,3478.0,10.5,347.8,2,32,1.1
857,300.0,160.0,162.0, GVWY,5986.0,10.0,598.6, PRDE,2434.0,10.1,243.4, SHVR,9019.0,10.2,901.9, SNPR,2203.0,10.3,220.3, ZIC,2659.0,10.4,265.9, ZIP,4901.0,10.5,490.1,2,32,1.3
456,300.0,143.0,146.0, GVWY,9187.0,10.0,918.7, PRDE,2309.0,10.1,230.9, SHVR,6734.0,10.2,673.4, SNPR,1685.0,10.3,168.5, ZIC,1466.0,10.4,146.6, ZIP,8559.0,10.5,855.9,2,32,1.5
39,300.0,148.0,175.0, GVWY,6124.0,10.0,612.4, PRDE,5372.0,10.1,537.2, SHVR,2408.0,10.2,240.8, SNPR,1637.0,10.3,163.7, ZIC,2938.0,10.4,293.8, ZIP,10107.0,10.5,1010.7,2,32,1.7
540,300.0,143.0,144.0, GVWY,8567.0,10.0,856.7, PRDE,2870.0,10.1,287.0, SHVR,5885.0,10.2,588.5, SNPR,1222.0,10.3,122.2, ZIC,5345.0,10.4,534.5, ZIP,5313.0,10.5,531.3,2,32,2.0
453,300.0,148.0,165.0, GVWY,5624.0,10.0,562.4, PRDE,2186.0,10.1,218.6, SHVR,3137.0,10.2,313.7, SNPR,1662.0,10.3,166.2, ZIC,4162.0,10.4,416.2, ZIP,6179.0,10.5,617.9,2,64,0.0
387,300.0,155.0,162.0, GVWY,4103.0,10.0,410.3, PRDE,6189.0,10.1,618.9, SHVR,7225.0,10.2,722.5, SNPR,1122.0,10.3,112.2, ZIC,2886.0,10.4,288.6, ZIP,4473.0,10.5,447.3,2,64,0.2
164,300.0,141.0,146.0, GVWY,8583.0,10.0,858.3, PRDE,3684.0,10.1,368.4, SHVR,9515.0,10.2,951.5, SNPR,892.0,10.3,89.2, ZIC,4012.0,10.4,401.2, ZIP,5027.0,10.5,502.7,2,64,0.4
600,300.0,141.0,158.0, GVWY,9527.0,10.0,952.7, PRDE,1832.0,10.1,183.2, SHVR,6232.0,10.2,623.2, SNPR,1886.0,10.3,188.6, ZIC,1696.0,10.4,169.6, ZIP,7127.0,10.5,712.7,2,64,0.6
807,300.0,148.0,149.0, GVWY,4373.0,10.0,437.3, PRDE,2484.0,10.1,248.4, SHVR,7005.0,10.2,700.5, SNPR,1586.0,10.3,158.6, ZIC,1948.0,10.4,194.8, ZIP,5880.0,10.5,588.0,2,64,0.8
252,300.0,136.0,145.0, GVWY,8186.0,10.0,818.6, PRDE,2504.0,10.1,250.4, SHVR,3926.0,10.2,392.6, SNPR,1555.0,10.3,155.5, ZIC,5718.0,10.4,571.8, ZIP,5854.0,10.5,585.4,2,64,1.1
555,300.0,140.0,151.0, GVWY,7027.0,10.0,702.7, PRDE,5624.0,10.1,562.4, SHVR,2488.0,10.2,248.8, SNPR,1829.0,10.3,182.9, ZIC,3020.0,10.4,302.0, ZIP,8913.0,10.5,891.3,2,64,1.3
881,300.0,153.0,167.0, GVWY,6197.0,10.0,619.7, PRDE,150.0,10.1,15.0, SHVR,8577.0,10.2,857.7, SNPR,1298.0,10.3,129.8, ZIC,3703.0,10.4,370.3, ZIP,8642.0,10.5,864.2,2,64,1.5
83,300.0,144.0,167.0, GVWY,4332.0,10.0,433.2, PRDE,2653.0,10.1,265.3, SHVR,10268.0,10.2,1026.8, SNPR,1470.0,10.3,147.0, ZIC,3666.0,10.4,366.6, ZIP,6441.0,10.5,644.1,2,64,1.7
358,300.0,145.0,164.0, GVWY,5435.0,10.0,543.5, PRDE,5183.0,10.1,518.3, SHVR,5362.0,10.2,536.2, SNPR,1719.0,10.3,171.9, ZIC,3529.0,10.4,352.9, ZIP,7336.0,10.5,733.6,2,64,2.0
660,300.0,155.0,159.0, GVWY,5157.0,10.0,515.7, PRDE,5054.0,10.1,505.4, SHVR,7949.0,10.2,794.9, SNPR,770.0,10.3,77.0, ZIC,2209.0,10.4,220.9, ZIP,6380.0,10.5,638.0,2,128,0.0
844,300.0,141.0,158.0, GVWY,4645.0,10.0,464.5, PRDE,4335.0,10.1,433.5, SHVR,4930.0,10.2,493.0, SNPR,2554.0,10.3,255.4, ZIC,2755.0,10.4,275.5, ZIP,2741.0,10.5,274.1,2,128,0.2
6,300.0,132.0,162.0, GVWY,6898.0,10.0,689.8, PRDE,1186.0,10.1,118.6, SHVR,6193.0,10.2,619.3, SNPR,1730.0,10.3,173.0, ZIC,5509.0,10.4,550.9, ZIP,4659.0,10.5,465.9,2,128,0.4
563,300.0,153.0,167.0, GVWY,5650.0,10.0,565.0, PRDE,6630.0,10.1,663.0, SHVR,4095.0,10.2,409.5, SNPR,1489.0,10.3,148.9, ZIC,4924.0,10.4,492.4, ZIP,3462.0,10.5,346.2,2,128,0.6
327,300.0,139.0,142.0, GVWY,4145.0,10.0,414.5, PRDE,5931.0,10.1,593.1, SHVR,8049.0,10.2,804.9, SNPR,1737.0,10.3,173.7, ZIC,4253.0,10.4,425.3, ZIP,1558.0,10.5,155.8,2,128,0.8
196,300.0,153.0,161.0, GVWY,4613.0,10.0,461.3, PRDE,3929.0,10.1,392.9, SHVR,9012.0,10.2,901.2, SNPR,2578.0,10.3,257.8, ZIC,2982.0,10.4,298.2, ZIP,1450.0,10.5,145.0,2,128,1.1
603,300.0,142.0,156.0, GVWY,5480.0,10.0,548.0, PRDE,132.0,10.1,13.2, SHVR,6436.0,10.2,643.6, SNPR,2059.0,10.3,205.9, ZIC,3974.0,10.4,397.4, ZIP,6984.0,10.5,698.4,2,128,1.3
370,300.0,137.0,151.0, GVWY,7077.0,10.0,707.7, PRDE,2544.0,10.1,254.4, SHVR,10760.0,10.2,1076.0, SNPR,677.0,10.3,67.7, ZIC,3513.0,10.4,351.3, ZIP,4083.0,10.5,408.3,2,128,1.5
146,300.0,149.0,161.0, GVWY,8529.0,10.0,852.9, PRDE,3773.0,10.1,377.3, SHVR,9485.0,10.2,948.5, SNPR,1549.0,10.3,154.9, ZIC,1912.0,10.4,191.2, ZIP,5071.0,10.5,507.1,2,128,1.7
825,300.0,151.0,168.0, GVWY,3765.0,10.0,376.5, PRDE,2730.0,10.1,273.0, SHVR,10739.0,10.2,1073.9, SNPR,1229.0,10.3,122.9, ZIC,2263.0,10.4,226.3, ZIP,6238.0,10.5,623.8,2,128,2.0
128,300.0,142.0,151.0, GVWY,6495.0,10.0,649.5, PRDE,5575.0,10.1,557.5, SHVR,6831.0,10.2,683.1, SNPR,785.0,10.3,78.5, ZIC,1770.0,10.4,177.0, ZIP,5180.0,10.5,518.0,2,256,0.0
388,300.0,148.0,150.0, GVWY,931.0,10.0,93.1, PRDE,4197.0,10.1,419.7, SHVR,9468.0,10.2,946.8, SNPR,1294.0,10.3,129.4, ZIC,4587.0,10.4,458.7, ZIP,5623.0,10.5,562.3,2,256,0.2
425,300.0,137.0,158.0, GVWY,6255.0,10.0,625.5, PRDE,5518.0,10.1,551.8, SHVR,5144.0,10.2,514.4, SNPR,2010.0,10.3,201.0, ZIC,3213.0,10.4,321.3, ZIP,2356.0,10.5,235.6,2,256,0.4
796,300.0,139.0,152.0, GVWY,5418.0,10.0,541.8, PRDE,1514.0,10.1,151.4, SHVR,2251.0,10.2,225.1, SNPR,2345.0,10.3,234.5, ZIC,4617.0,10.4,461.7, ZIP,8481.0,10.5,848.1,2,256,0.6
861,300.0,145.0,153.0, GVWY,5848.0,10.0,584.8, PRDE,2977.0,10.1,297.7, SHVR,7788.0,10.2,778.8, SNPR,968.0,10.3,96.8, ZIC,4781.0,10.4,478.1, ZIP,4319.0,10.5,431.9,2,256,0.8
792,300.0,154.0,164.0, GVWY,5621.0,10.0,562.1, PRDE,2099.0,10.1,209.9, SHVR,9352.0,10.2,935.2, SNPR,1309.0,10.3,130.9, ZIC,4723.0,10.4,472.3, ZIP,4524.0,10.5,452.4,2,256,1.1
395,300.0,138.0,157.0, GVWY,7020.0,10.0,702.0, PRDE,3525.0,10.1,352.5, SHVR,5029.0,10.2,502.9, SNPR,1358.0,10.3,135.8, ZIC,1515.0,10.4,151.5, ZIP,7491.0,10.5,749.1,2,256,1.3
300,300.0,157.0,162.0, GVWY,5574.0,10.0,557.4, PRDE,5861.0,10.1,586.1, SHVR,6558.0,10.2,655.8, SNPR,1077.0,10.3,107.7, ZIC,1643.0,10.4,164.3, ZIP,8226.0,10.5,822.6,2,256,1.5
589,300.0,135.0,154.0, GVWY,7470.0,10.0,747.0, PRDE,3635.0,10.1,363.5, SHVR,8033.0,10.2,803.3, SNPR,370.0,10.3,37.0, ZIC,5092.0,10.4,509.2, ZIP,6260.0,10.5,626.0,2,256,1.7
409,300.0,149.0,155.0, GVWY,5711.0,10.0,571.1, PRDE,3752.0,10.1,375.2, SHVR,8350.0,10.2,835.0, SNPR,824.0,10.3,82.4, ZIC,5383.0,10.4,538.3, ZIP,4766.0,10.5,476.6,2,256,2.0
126,300.0,152.0,179.0, GVWY,3854.0,10.0,385.4, PRDE,3662.0,10.1,366.2, SHVR,6802.0,10.2,680.2, SNPR,1853.0,10.3,185.3, ZIC,4695.0,10.4,469.5, ZIP,4917.0,10.5,491.7,2,512,0.0
227,300.0,144.0,147.0, GVWY,4536.0,10.0,453.6, PRDE,4270.0,10.1,427.0, SHVR,8149.0,10.2,814.9, SNPR,846.0,10.3,84.6, ZIC,2794.0,10.4,279.4, ZIP,6579.0,10.5,657.9,2,512,0.2
504,300.0,150.0,154.0, GVWY,2905.0,10.0,290.5, PRDE,5415.0,10.1,541.5, SHVR,2958.0,10.2,295.8, SNPR,1698.0,10.3,169.8, ZIC,4285.0,10.4,428.5, ZIP,6501.0,10.5,650.1,2,512,0.4
831,300.0,147.0,148.0, GVWY,4294.0,10.0,429.4, PRDE,2676.0,10.1,267.6, SHVR,7300.0,10.2,730.0, SNPR,2171.0,10.3,217.1, ZIC,4387.0,10.4,438.7, ZIP,3317.0,10.5,331.7,2,512,0.6
616,300.0,135.0,147.0, GVWY,4898.0,10.0,489.8, PRDE,5706.0,10.1,570.6, SHVR,10130.0,10.2,1013.0, SNPR,2099.0,10.3,209.9, ZIC,118.0,10.4,11.8, ZIP,6048.0,10.5,604.8,2,512,0.8
248,300.0,147.0,152.0, GVWY,2948.0,10.0,294.8, PRDE,4729.0,10.1,472.9, SHVR,7068.0,10.2,706.8, SNPR,1358.0,10.3,135.8, ZIC,3937.0,10.4,393.7, ZIP,5845.0,10.5,584.5,2,512,1.1
157,300.0,139.0,143.0, GVWY,3128.0,10.0,312.8, PRDE,6350.0,10.1,635.0, SHVR,6818.0,10.2,681.8, SNPR,2144.0,10.3,214.4, ZIC,1937.0,10.4,193.7, ZIP,5349.0,10.5,534.9,2,512,1.3
874,300.0,142.0,155.0, GVWY,10512.0,10.0,1051.2, PRDE,3659.0,10.1,365.9, SHVR,3616.0,10.2,361.6, SNPR,1464.0,10.3,146.4, ZIC,1046.0,10.4,104.6, ZIP,6942.0,10.5,694.2,2,512,1.5
762,300.0,151.0,157.0, GVWY,6288.0,10.0,628.8, PRDE,3653.0,10.1,365.3, SHVR,6247.0,10.2,624.7, SNPR,1807.0,10.3,180.7, ZIC,3998.0,10.4,399.8, ZIP,3899.0,10.5,389.9,2,512,1.7
759,300.0,153.0,168.0, GVWY,1123.0,10.0,112.3, PRDE,6479.0,10.1,647.9, SHVR,6722.0,10.2,672.2, SNPR,784.0,10.3,78.4, ZIC,5040.0,10.4,504.0, ZIP,5595.0,10.5,559.5,2,512,2.0
816,300.0,148.0,149.0, GVWY,9468.0,10.0,946.8, PRDE,1778.0,10.1,177.8, SHVR,6743.0,10.2,674.3, SNPR,1443.0,10.3,144.3, ZIC,4085.0,10.4,408.5, ZIP,4469.0,10.5,446.9,2,1024,0.0
702,300.0,150.0,156.0, GVWY,3408.0,10.0,340.8, PRDE,3104.0,10.1,310.4, SHVR,3714.0,10.2,371.4, SNPR,1792.0,10.3,179.2, ZIC,4220.0,10.4,422.0, ZIP,6719.0,10.5,671.9,2,1024,0.2
359,300.0,148.0,150.0, GVWY,3858.0,10.0,385.8, PRDE,2763.0,10.1,276.3, SHVR,7235.0,10.2,723.5, SNPR,1554.0,10.3,155.4, ZIC,3289.0,10.4,328.9, ZIP,6000.0,10.5,600.0,2,1024,0.4
246,300.0,139.0,151.0, GVWY,10098.0,10.0,1009.8, PRDE,3491.0,10.1,349.1, SHVR,11737.0,10.2,1173.7, SNPR,877.0,10.3,87.7, ZIC,1389.0,10.4,138.9, ZIP,3860.0,10.5,386.0,2,1024,0.6
274,300.0,141.0,158.0, GVWY,3882.0,10.0,388.2, PRDE,2564.0,10.1,256.4, SHVR,8377.0,10.2,837.7, SNPR,2192.0,10.3,219.2, ZIC,1630.0,10.4,163.0, ZIP,4734.0,10.5,473.4,2,1024,0.8
141,300.0,156.0,160.0, GVWY,8563.0,10.0,856.3, PRDE,861.0,10.1,86.1, SHVR,8282.0,10.2,828.2, SNPR,1075.0,10.3,107.5, ZIC,3689.0,10.4,368.9, ZIP,4780.0,10.5,478.0,2,1024,1.1
349,300.0,143.0,147.0, GVWY,4958.0,10.0,495.8, PRDE,2451.0,10.1,245.1, SHVR,4886.0,10.2,488.6, SNPR,2095.0,10.3,209.5, ZIC,2562.0,10.4,256.2, ZIP,10886.0,10.5,1088.6,2,1024,1.3
217,300.0,151.0,162.0, GVWY,3158.0,10.0,315.8, PRDE,6017.0,10.1,601.7, SHVR,7132.0,10.2,713.2, SNPR,1707.0,10.3,170.7, ZIC,2161.0,10.4,216.1, ZIP,5311.0,10.5,531.1,2,1024,1.5
201,300.0,154.0,159.0, GVWY,10084.0,10.0,1008.4, PRDE,2365.0,10.1,236.5, SHVR,7678.0,10.2,767.8, SNPR,1406.0,10.3,140.6, ZIC,1117.0,10.4,111.7, ZIP,4517.0,10.5,451.7,2,1024,1.7
637,300.0,152.0,156.0, GVWY,4400.0,10.0,440.0, PRDE,433.0,10.1,43.3, SHVR,13938.0,10.2,1393.8, SNPR,1120.0,10.3,112.0, ZIC,3290.0,10.4,329.0, ZIP,5428.0,10.5,542.8,2,1024,2.0
53,300.0,147.0,160.0, GVWY,4549.0,10.0,454.9, PRDE,4159.0,10.1,415.9, SHVR,7461.0,10.2,746.1, SNPR,1131.0,10.3,113.1, ZIC,2467.0,10.4,246.7, ZIP,8157.0,10.5,815.7,3,4,0.0
819,300.0,143.0,148.0, GVWY,4762.0,10.0,476.2, PRDE,3201.0,10.1,320.1, SHVR,10777.0,10.2,1077.7, SNPR,976.0,10.3,97.6, ZIC,1288.0,10.4,128.8, ZIP,6547.0,10.5,654.7,3,4,0.2
84,300.0,141.0,155.0, GVWY,6209.0,10.0,620.9, PRDE,3000.0,10.1,300.0, SHVR,11212.0,10.2,1121.2, SNPR,1027.0,10.3,102.7, ZIC,3701.0,10.4,370.1, ZIP,3427.0,10.5,342.7,3,4,0.4
352,300.0,152.0,165.0, GVWY,6074.0,10.0,607.4, PRDE,2438.0,10.1,243.8, SHVR,3671.0,10.2,367.1, SNPR,2188.0,10.3,218.8, ZIC,5766.0,10.4,576.6, ZIP,4946.0,10.5,494.6,3,4,0.6
754,300.0,162.0,165.0, GVWY,2069.0,10.0,206.9, PRDE,6639.0,10.1,663.9, SHVR,6157.0,10.2,615.7, SNPR,1365.0,10.3,136.5, ZIC,3465.0,10.4,346.5, ZIP,6295.0,10.5,629.5,3,4,0.8
506,300.0,133.0,155.0, GVWY,7279.0,10.0,727.9, PRDE,841.0,10.1,84.1, SHVR,7170.0,10.2,717.0, SNPR,1872.0,10.3,187.2, ZIC,3714.0,10.4,371.4, ZIP,5079.0,10.5,507.9,3,4,1.1
719,300.0,154.0,157.0, GVWY,9316.0,10.0,931.6, PRDE,4845.0,10.1,484.5, SHVR,4341.0,10.2,434.1, SNPR,1282.0,10.3,128.2, ZIC,4377.0,10.4,437.7, ZIP,5674.0,10.5,567.4,3,4,1.3
35,300.0,150.0,155.0, GVWY,6830.0,10.0,683.0, PRDE,4563.0,10.1,456.3, SHVR,3194.0,10.2,319.4, SNPR,1670.0,10.3,167.0, ZIC,3509.0,10.4,350.9, ZIP,6502.0,10.5,650.2,3,4,1.5
516,300.0,152.0,158.0, GVWY,2322.0,10.0,232.2, PRDE,3876.0,10.1,387.6, SHVR,8753.0,10.2,875.3, SNPR,1894.0,10.3,189.4, ZIC,4555.0,10.4,455.5, ZIP,2682.0,10.5,268.2,3,4,1.7
376,300.0,141.0,151.0, GVWY,2835.0,10.0,283.5, PRDE,6242.0,10.1,624.2, SHVR,8789.0,10.2,878.9, SNPR,1666.0,10.3,166.6, ZIC,3603.0,10.4,360.3, ZIP,4211.0,10.5,421.1,3,4,2.0
151,300.0,144.0,155.0, GVWY,5000.0,10.0,500.0, PRDE,2052.0,10.1,205.2, SHVR,9370.0,10.2,937.0, SNPR,1782.0,10.3,178.2, ZIC,4148.0,10.4,414.8, ZIP,3933.0,10.5,393.3,3,8,0.0
223,300.0,152.0,156.0, GVWY,4814.0,10.0,481.4, PRDE,532.0,10.1,53.2, SHVR,6081.0,10.2,608.1, SNPR,2321.0,10.3,232.1, ZIC,2386.0,10.4,238.6, ZIP,8203.0,10.5,820.3,3,8,0.2
736,300.0,139.0,155.0, GVWY,4806.0,10.0,480.6, PRDE,4893.0,10.1,489.3, SHVR,4519.0,10.2,451.9, SNPR,1881.0,10.3,188.1, ZIC,2992.0,10.4,299.2, ZIP,6943.0,10.5,694.3,3,8,0.4
61,300.0,139.0,166.0, GVWY,6882.0,10.0,688.2, PRDE,2103.0,10.1,210.3, SHVR,5420.0,10.2,542.0, SNPR,1202.0,10.3,120.2, ZIC,1990.0,10.4,199.0, ZIP,5311.0,10.5,531.1,3,8,0.6
181,300.0,142.0,145.0, GVWY,6942.0,10.0,694.2, PRDE,4176.0,10.1,417.6, SHVR,9187.0,10.2,918.7, SNPR,668.0,10.3,66.8, ZIC,1345.0,10.4,134.5, ZIP,9510.0,10.5,951.0,3,8,0.8
318,300.0,148.0,164.0, GVWY,7469.0,10.0,746.9, PRDE,2782.0,10.1,278.2, SHVR,7123.0,10.2,712.3, SNPR,599.0,10.3,59.9, ZIC,5859.0,10.4,585.9, ZIP,4237.0,10.5,423.7,3,8,1.1
413,300.0,151.0,156.0, GVWY,9234.0,10.0,923.4, PRDE,3702.0,10.1,370.2, SHVR,3732.0,10.2,373.2, SNPR,1814.0,10.3,181.4, ZIC,3116.0,10.4,311.6, ZIP,8006.0,10.5,800.6,3,8,1.3
48,300.0,141.0,151.0, GVWY,8848.0,10.0,884.8, PRDE,1990.0,10.1,199.0, SHVR,5271.0,10.2,527.1, SNPR,1651.0,10.3,165.1, ZIC,3335.0,10.4,333.5, ZIP,6664.0,10.5,666.4,3,8,1.5
561,300.0,141.0,161.0, GVWY,7686.0,10.0,768.6, PRDE,1244.0,10.1,124.4, SHVR,5191.0,10.2,519.1, SNPR,2065.0,10.3,206.5, ZIC,3712.0,10.4,371.2, ZIP,6460.0,10.5,646.0,3,8,1.7
119,300.0,145.0,153.0, GVWY,8256.0,10.0,825.6, PRDE,1142.0,10.1,114.2, SHVR,7012.0,10.2,701.2, SNPR,1534.0,10.3,153.4, ZIC,2787.0,10.4,278.7, ZIP,9233.0,10.5,923.3,3,8,2.0
8,300.0,142.0,149.0, GVWY,2700.0,10.0,270.0, PRDE,5194.0,10.1,519.4, SHVR,6489.0,10.2,648.9, SNPR,1063.0,10.3,106.3, ZIC,2717.0,10.4,271.7, ZIP,7088.0,10.5,708.8,3,16,0.0
479,300.0,154.0,158.0, GVWY,5207.0,10.0,520.7, PRDE,4811.0,10.1,481.1, SHVR,6493.0,10.2,649.3, SNPR,1376.0,10.3,137.6, ZIC,2260.0,10.4,226.0, ZIP,8602.0,10.5,860.2,3,16,0.2
510,300.0,149.0,155.0, GVWY,7467.0,10.0,746.7, PRDE,2158.0,10.1,215.8, SHVR,10444.0,10.2,1044.4, SNPR,944.0,10.3,94.4, ZIC,1880.0,10.4,188.0, ZIP,5710.0,10.5,571.0,3,16,0.4
14,300.0,155.0,171.0, GVWY,8766.0,10.0,876.6, PRDE,3063.0,10.1,306.3, SHVR,7263.0,10.2,726.3, SNPR,1364.0,10.3,136.4, ZIC,2706.0,10.4,270.6, ZIP,6009.0,10.5,600.9,3,16,0.6
85,300.0,145.0,149.0, GVWY,7613.0,10.0,761.3, PRDE,1398.0,10.1,139.8, SHVR,5708.0,10.2,570.8, SNPR,1160.0,10.3,116.0, ZIC,3063.0,10.4,306.3, ZIP,9014.0,10.5,901.4,3,16,0.8
12,300.0,137.0,158.0, GVWY,9338.0,10.0,933.8, PRDE,3123.0,10.1,312.3, SHVR,7077.0,10.2,707.7, SNPR,1242.0,10.3,124.2, ZIC,3811.0,10.4,381.1, ZIP,6571.0,10.5,657.1,3,16,1.1
172,300.0,145.0,175.0, GVWY,8380.0,10.0,838.0, PRDE,2969.0,10.1,296.9, SHVR,5845.0,10.2,584.5, SNPR,1429.0,10.3,142.9, ZIC,3189.0,10.4,318.9, ZIP,7123.0,10.5,712.3,3,16,1.3
50,300.0,148.0,165.0, GVWY,6599.0,10.0,659.9, PRDE,2594.0,10.1,259.4, SHVR,7415.0,10.2,741.5, SNPR,1635.0,10.3,163.5, ZIC,3191.0,10.4,319.1, ZIP,4505.0,10.5,450.5,3,16,1.5
10,300.0,151.0,153.0, GVWY,8340.0,10.0,834.0, PRDE,5666.0,10.1,566.6, SHVR,5674.0,10.2,567.4, SNPR,361.0,10.3,36.1, ZIC,3223.0,10.4,322.3, ZIP,7724.0,10.5,772.4,3,16,1.7
870,300.0,147.0,155.0, GVWY,11059.0,10.0,1105.9, PRDE,3494.0,10.1,349.4, SHVR,5582.0,10.2,558.2, SNPR,461.0,10.3,46.1, ZIC,2225.0,10.4,222.5, ZIP,5849.0,10.5,584.9,3,16,2.0
390,300.0,147.0,157.0, GVWY,6811.0,10.0,681.1, PRDE,4783.0,10.1,478.3, SHVR,2583.0,10.2,258.3, SNPR,1031.0,10.3,103.1, ZIC,2451.0,10.4,245.1, ZIP,10477.0,10.5,1047.7,3,32,0.0
437,300.0,151.0,165.0, GVWY,13606.0,10.0,1360.6, PRDE,856.0,10.1,85.6, SHVR,7486.0,10.2,748.6, SNPR,971.0,10.3,97.1, ZIC,2204.0,10.4,220.4, ZIP,6247.0,10.5,624.7,3,32,0.2
471,300.0,158.0,160.0, GVWY,7698.0,10.0,769.8, PRDE,1996.0,10.1,199.6, SHVR,5956.0,10.2,595.6, SNPR,1192.0,10.3,119.2, ZIC,4057.0,10.4,405.7, ZIP,3603.0,10.5,360.3,3,32,0.4
29,300.0,137.0,145.0, GVWY,5333.0,10.0,533.3, PRDE,2645.0,10.1,264.5, SHVR,7415.0,10.2,741.5, SNPR,1160.0,10.3,116.0, ZIC,1897.0,10.4,189.7, ZIP,11095.0,10.5,1109.5,3,32,0.6
846,300.0,150.0,154.0, GVWY,10844.0,10.0,1084.4, PRDE,988.0,10.1,98.8, SHVR,9119.0,10.2,911.9, SNPR,2194.0,10.3,219.4, ZIC,227.0,10.4,22.7, ZIP,4728.0,10.5,472.8,3,32,0.8
593,300.0,158.0,167.0, GVWY,4967.0,10.0,496.7, PRDE,2724.0,10.1,272.4, SHVR,6803.0,10.2,680.3, SNPR,791.0,10.3,79.1, ZIC,4246.0,10.4,424.6, ZIP,7948.0,10.5,794.8,3,32,1.1
322,300.0,152.0,162.0, GVWY,8517.0,10.0,851.7, PRDE,3435.0,10.1,343.5, SHVR,10298.0,10.2,1029.8, SNPR,1024.0,10.3,102.4, ZIC,1237.0,10.4,123.7, ZIP,7425.0,10.5,742.5,3,32,1.3
445,300.0,141.0,148.0, GVWY,8667.0,10.0,866.7, PRDE,2813.0,10.1,281.3, SHVR,6622.0,10.2,662.2, SNPR,1360.0,10.3,136.0, ZIC,2919.0,10.4,291.9, ZIP,3052.0,10.5,305.2,3,32,1.5
345,300.0,145.0,147.0, GVWY,8347.0,10.0,834.7, PRDE,1674.0,10.1,167.4, SHVR,7723.0,10.2,772.3, SNPR,2021.0,10.3,202.1, ZIC,295.0,10.4,29.5, ZIP,8867.0,10.5,886.7,3,32,1.7
116,300.0,136.0,143.0, GVWY,4111.0,10.0,411.1, PRDE,988.0,10.1,98.8, SHVR,10026.0,10.2,1002.6, SNPR,1248.0,10.3,124.8, ZIC,3745.0,10.4,374.5, ZIP,7317.0,10.5,731.7,3,32,2.0
