,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
287,300.0,165.0,170.0, GVWY,7013.0,10.0,701.3, PRDE,2855.0,10.1,285.5, SHVR,7954.0,10.2,795.4, SNPR,931.0,10.3,93.1, ZIC,4878.0,10.4,487.8, ZIP,6892.0,10.5,689.2,2,16,0.4
849,300.0,192.0,194.0, GVWY,2869.0,10.0,286.9, PRDE,4096.0,10.1,409.6, SHVR,7220.0,10.2,722.0, SNPR,1894.0,10.3,189.4, ZIC,4235.0,10.4,423.5, ZIP,6496.0,10.5,649.6,2,16,0.6
127,300.0,181.0,200.0, GVWY,11456.0,10.0,1145.6, PRDE,3813.0,10.1,381.3, SHVR,6014.0,10.2,601.4, SNPR,977.0,10.3,97.7, ZIC,2244.0,10.4,224.4, ZIP,6971.0,10.5,697.1,2,16,0.8
572,300.0,152.0,186.0, GVWY,11985.0,10.0,1198.5, PRDE,3117.0,10.1,311.7, SHVR,4689.0,10.2,468.9, SNPR,1538.0,10.3,153.8, ZIC,4338.0,10.4,433.8, ZIP,5134.0,10.5,513.4,2,16,1.1
347,300.0,181.0,185.0, GVWY,8311.0,10.0,831.1, PRDE,3697.0,10.1,369.7, SHVR,7063.0,10.2,706.3, SNPR,1182.0,10.3,118.2, ZIC,2131.0,10.4,213.1, ZIP,6710.0,10.5,671.0,2,16,1.3
729,300.0,173.0,189.0, GVWY,2273.0,10.0,227.3, PRDE,1479.0,10.1,147.9, SHVR,8452.0,10.2,845.2, SNPR,2220.0,10.3,222.0, ZIC,3786.0,10.4,378.6, ZIP,8070.0,10.5,807.0,2,16,1.5
172,300.0,178.0,181.0, GVWY,8328.0,10.0,832.8, PRDE,4184.0,10.1,418.4, SHVR,5695.0,10.2,569.5, SNPR,1418.0,10.3,141.8, ZIC,796.0,10.4,79.6, ZIP,8441.0,10.5,844.1,2,16,1.7
555,300.0,172.0,181.0, GVWY,5386.0,10.0,538.6, PRDE,1794.0,10.1,179.4, SHVR,12191.0,10.2,1219.1, SNPR,1528.0,10.3,152.8, ZIC,2713.0,10.4,271.3, ZIP,6226.0,10.5,622.6,2,16,2.0
40,300.0,194.0,204.0, GVWY,10237.0,10.0,1023.7, PRDE,1624.0,10.1,162.4, SHVR,7587.0,10.2,758.7, SNPR,1211.0,10.3,121.1, ZIC,2628.0,10.4,262.8, ZIP,8499.0,10.5,849.9,2,32,0.0
466,300.0,176.0,179.0, GVWY,4025.0,10.0,402.5, PRDE,2128.0,10.1,212.8, SHVR,4707.0,10.2,470.7, SNPR,1684.0,10.3,168.4, ZIC,5331.0,10.4,533.1, ZIP,8125.0,10.5,812.5,2,32,0.2
863,300.0,167.0,186.0, GVWY,8401.0,10.0,840.1, PRDE,4229.0,10.1,422.9, SHVR,4459.0,10.2,445.9, SNPR,1730.0,10.3,173.0, ZIC,5143.0,10.4,514.3, ZIP,4803.0,10.5,480.3,2,32,0.4
264,300.0,174.0,181.0, GVWY,5057.0,10.0,505.7, PRDE,7606.0,10.1,760.6, SHVR,7883.0,10.2,788.3, SNPR,1165.0,10.3,116.5, ZIC,4187.0,10.4,418.7, ZIP,5829.0,10.5,582.9,2,32,0.6
510,300.0,164.0,204.0, GVWY,7056.0,10.0,705.6, PRDE,4145.0,10.1,414.5, SHVR,5848.0,10.2,584.8, SNPR,766.0,10.3,76.6, ZIC,5112.0,10.4,511.2, ZIP,9169.0,10.5,916.9,2,32,0.8
691,300.0,178.0,188.0, GVWY,6586.0,10.0,658.6, PRDE,2678.0,10.1,267.8, SHVR,6830.0,10.2,683.0, SNPR,1615.0,10.3,161.5, ZIC,7059.0,10.4,705.9, ZIP,4903.0,10.5,490.3,2,32,1.1
717,300.0,184.0,188.0, GVWY,6965.0,10.0,696.5, PRDE,2115.0,10.1,211.5, SHVR,7954.0,10.2,795.4, SNPR,660.0,10.3,66.0, ZIC,2130.0,10.4,213.0, ZIP,8776.0,10.5,877.6,2,32,1.3
210,300.0,164.0,180.0, GVWY,3952.0,10.0,395.2, PRDE,2291.0,10.1,229.1, SHVR,5196.0,10.2,519.6, SNPR,1664.0,10.3,166.4, ZIC,7860.0,10.4,786.0, ZIP,6260.0,10.5,626.0,2,32,1.5
207,300.0,181.0,193.0, GVWY,9189.0,10.0,918.9, PRDE,4374.0,10.1,437.4, SHVR,5954.0,10.2,595.4, SNPR,1783.0,10.3,178.3, ZIC,3244.0,10.4,324.4, ZIP,5346.0,10.5,534.6,2,32,1.7
864,300.0,172.0,180.0, GVWY,9932.0,10.0,993.2, PRDE,1275.0,10.1,127.5, SHVR,8592.0,10.2,859.2, SNPR,1383.0,10.3,138.3, ZIC,4502.0,10.4,450.2, ZIP,6725.0,10.5,672.5,2,32,2.0
709,300.0,154.0,184.0, GVWY,11023.0,10.0,1102.3, PRDE,1730.0,10.1,173.0, SHVR,4836.0,10.2,483.6, SNPR,1640.0,10.3,164.0, ZIC,4083.0,10.4,408.3, ZIP,6876.0,10.5,687.6,2,64,0.0
827,300.0,175.0,194.0, GVWY,9817.0,10.0,981.7, PRDE,798.0,10.1,79.8, SHVR,9473.0,10.2,947.3, SNPR,1747.0,10.3,174.7, ZIC,1912.0,10.4,191.2, ZIP,5898.0,10.5,589.8,2,64,0.2
448,300.0,181.0,212.0, GVWY,6374.0,10.0,637.4, PRDE,5950.0,10.1,595.0, SHVR,5509.0,10.2,550.9, SNPR,1258.0,10.3,125.8, ZIC,3502.0,10.4,350.2, ZIP,7412.0,10.5,741.2,2,64,0.4
485,300.0,192.0,197.0, GVWY,6208.0,10.0,620.8, PRDE,3623.0,10.1,362.3, SHVR,5219.0,10.2,521.9, SNPR,1365.0,10.3,136.5, ZIC,6490.0,10.4,649.0, ZIP,5821.0,10.5,582.1,2,64,0.6
479,300.0,183.0,187.0, GVWY,6907.0,10.0,690.7, PRDE,3540.0,10.1,354.0, SHVR,6392.0,10.2,639.2, SNPR,636.0,10.3,63.6, ZIC,4394.0,10.4,439.4, ZIP,7538.0,10.5,753.8,2,64,0.8
352,300.0,179.0,183.0, GVWY,7212.0,10.0,721.2, PRDE,4499.0,10.1,449.9, SHVR,7327.0,10.2,732.7, SNPR,2213.0,10.3,221.3, ZIC,3515.0,10.4,351.5, ZIP,3236.0,10.5,323.6,2,64,1.1
488,300.0,177.0,180.0, GVWY,9425.0,10.0,942.5, PRDE,3640.0,10.1,364.0, SHVR,6225.0,10.2,622.5, SNPR,1474.0,10.3,147.4, ZIC,1738.0,10.4,173.8, ZIP,5966.0,10.5,596.6,2,64,1.3
157,300.0,166.0,179.0, GVWY,5022.0,10.0,502.2, PRDE,1510.0,10.1,151.0, SHVR,7126.0,10.2,712.6, SNPR,2170.0,10.3,217.0, ZIC,3412.0,10.4,341.2, ZIP,5089.0,10.5,508.9,2,64,1.5
890,300.0,168.0,183.0, GVWY,6175.0,10.0,617.5, PRDE,1997.0,10.1,199.7, SHVR,8361.0,10.2,836.1, SNPR,1864.0,10.3,186.4, ZIC,3806.0,10.4,380.6, ZIP,6353.0,10.5,635.3,2,64,1.7
63,300.0,178.0,179.0, GVWY,6132.0,10.0,613.2, PRDE,3785.0,10.1,378.5, SHVR,3565.0,10.2,356.5, SNPR,996.0,10.3,99.6, ZIC,4455.0,10.4,445.5, ZIP,9877.0,10.5,987.7,2,64,2.0
164,300.0,168.0,198.0, GVWY,10981.0,10.0,1098.1, PRDE,4414.0,10.1,441.4, SHVR,6386.0,10.2,638.6, SNPR,302.0,10.3,30.2, ZIC,3938.0,10.4,393.8, ZIP,6518.0,10.5,651.8,2,128,0.0
443,300.0,170.0,191.0, GVWY,6859.0,10.0,685.9, PRDE,9740.0,10.1,974.0, SHVR,6876.0,10.2,687.6, SNPR,1220.0,10.3,122.0, ZIC,2551.0,10.4,255.1, ZIP,4353.0,10.5,435.3,2,128,0.2
301,300.0,169.0,174.0, GVWY,10786.0,10.0,1078.6, PRDE,1195.0,10.1,119.5, SHVR,6313.0,10.2,631.3, SNPR,1265.0,10.3,126.5, ZIC,4775.0,10.4,477.5, ZIP,7995.0,10.5,799.5,2,128,0.4
167,300.0,154.0,167.0, GVWY,7107.0,10.0,710.7, PRDE,7453.0,10.1,745.3, SHVR,5818.0,10.2,581.8, SNPR,1244.0,10.3,124.4, ZIC,3119.0,10.4,311.9, ZIP,2569.0,10.5,256.9,2,128,0.6
834,300.0,194.0,202.0, GVWY,8956.0,10.0,895.6, PRDE,3327.0,10.1,332.7, SHVR,9706.0,10.2,970.6, SNPR,1023.0,10.3,102.3, ZIC,3460.0,10.4,346.0, ZIP,5290.0,10.5,529.0,2,128,0.8
875,300.0,182.0,185.0, GVWY,4900.0,10.0,490.0, PRDE,5121.0,10.1,512.1, SHVR,9829.0,10.2,982.9, SNPR,1229.0,10.3,122.9, ZIC,3751.0,10.4,375.1, ZIP,4279.0,10.5,427.9,2,128,1.1
356,300.0,172.0,180.0, GVWY,4273.0,10.0,427.3, PRDE,6880.0,10.1,688.0, SHVR,4635.0,10.2,463.5, SNPR,1531.0,10.3,153.1, ZIC,2809.0,10.4,280.9, ZIP,7860.0,10.5,786.0,2,128,1.3
237,300.0,167.0,181.0, GVWY,7105.0,10.0,710.5, PRDE,4268.0,10.1,426.8, SHVR,4971.0,10.2,497.1, SNPR,1468.0,10.3,146.8, ZIC,3801.0,10.4,380.1, ZIP,6043.0,10.5,604.3,2,128,1.5
765,300.0,178.0,185.0, GVWY,8930.0,10.0,893.0, PRDE,1345.0,10.1,134.5, SHVR,7939.0,10.2,793.9, SNPR,1168.0,10.3,116.8, ZIC,6257.0,10.4,625.7, ZIP,4536.0,10.5,453.6,2,128,1.7
231,300.0,196.0,198.0, GVWY,4457.0,10.0,445.7, PRDE,6607.0,10.1,660.7, SHVR,6703.0,10.2,670.3, SNPR,1624.0,10.3,162.4, ZIC,4098.0,10.4,409.8, ZIP,6754.0,10.5,675.4,2,128,2.0
609,300.0,165.0,189.0, GVWY,5996.0,10.0,599.6, PRDE,2962.0,10.1,296.2, SHVR,4587.0,10.2,458.7, SNPR,1748.0,10.3,174.8, ZIC,6810.0,10.4,681.0, ZIP,5924.0,10.5,592.4,2,256,0.0
369,300.0,176.0,198.0, GVWY,5324.0,10.0,532.4, PRDE,3422.0,10.1,342.2, SHVR,4775.0,10.2,477.5, SNPR,2220.0,10.3,222.0, ZIC,6283.0,10.4,628.3, ZIP,5428.0,10.5,542.8,2,256,0.2
893,300.0,182.0,187.0, GVWY,1798.0,10.0,179.8, PRDE,2985.0,10.1,298.5, SHVR,8533.0,10.2,853.3, SNPR,1593.0,10.3,159.3, ZIC,2678.0,10.4,267.8, ZIP,9161.0,10.5,916.1,2,256,0.4
98,300.0,167.0,171.0, GVWY,8282.0,10.0,828.2, PRDE,1562.0,10.1,156.2, SHVR,9236.0,10.2,923.6, SNPR,1661.0,10.3,166.1, ZIC,2641.0,10.4,264.1, ZIP,6674.0,10.5,667.4,2,256,0.6
712,300.0,164.0,189.0, GVWY,9129.0,10.0,912.9, PRDE,3317.0,10.1,331.7, SHVR,3739.0,10.2,373.9, SNPR,572.0,10.3,57.2, ZIC,7003.0,10.4,700.3, ZIP,4795.0,10.5,479.5,2,256,0.8
291,300.0,182.0,184.0, GVWY,7051.0,10.0,705.1, PRDE,3456.0,10.1,345.6, SHVR,12051.0,10.2,1205.1, SNPR,1445.0,10.3,144.5, ZIC,1727.0,10.4,172.7, ZIP,6487.0,10.5,648.7,2,256,1.1
13,300.0,173.0,184.0, GVWY,6852.0,10.0,685.2, PRDE,1312.0,10.1,131.2, SHVR,3192.0,10.2,319.2, SNPR,1045.0,10.3,104.5, ZIC,4285.0,10.4,428.5, ZIP,9078.0,10.5,907.8,2,256,1.3
185,300.0,183.0,188.0, GVWY,2304.0,10.0,230.4, PRDE,4303.0,10.1,430.3, SHVR,7359.0,10.2,735.9, SNPR,744.0,10.3,74.4, ZIC,4421.0,10.4,442.1, ZIP,8737.0,10.5,873.7,2,256,1.5
707,300.0,170.0,190.0, GVWY,8939.0,10.0,893.9, PRDE,2390.0,10.1,239.0, SHVR,3532.0,10.2,353.2, SNPR,1215.0,10.3,121.5, ZIC,6536.0,10.4,653.6, ZIP,3914.0,10.5,391.4,2,256,1.7
887,300.0,174.0,181.0, GVWY,7445.0,10.0,744.5, PRDE,4468.0,10.1,446.8, SHVR,10104.0,10.2,1010.4, SNPR,1036.0,10.3,103.6, ZIC,3089.0,10.4,308.9, ZIP,3675.0,10.5,367.5,2,256,2.0
390,300.0,173.0,184.0, GVWY,4002.0,10.0,400.2, PRDE,2598.0,10.1,259.8, SHVR,7700.0,10.2,770.0, SNPR,779.0,10.3,77.9, ZIC,7099.0,10.4,709.9, ZIP,9214.0,10.5,921.4,2,512,0.0
349,300.0,174.0,182.0, GVWY,9264.0,10.0,926.4, PRDE,3325.0,10.1,332.5, SHVR,3555.0,10.2,355.5, SNPR,1354.0,10.3,135.4, ZIC,2465.0,10.4,246.5, ZIP,11024.0,10.5,1102.4,2,512,0.2
536,300.0,170.0,182.0, GVWY,7199.0,10.0,719.9, PRDE,5960.0,10.1,596.0, SHVR,7286.0,10.2,728.6, SNPR,1755.0,10.3,175.5, ZIC,1961.0,10.4,196.1, ZIP,5749.0,10.5,574.9,2,512,0.4
732,300.0,179.0,181.0, GVWY,8570.0,10.0,857.0, PRDE,3236.0,10.1,323.6, SHVR,10516.0,10.2,1051.6, SNPR,1880.0,10.3,188.0, ZIC,2034.0,10.4,203.4, ZIP,2627.0,10.5,262.7,2,512,0.6
312,300.0,173.0,185.0, GVWY,9031.0,10.0,903.1, PRDE,3153.0,10.1,315.3, SHVR,6856.0,10.2,685.6, SNPR,1855.0,10.3,185.5, ZIC,1890.0,10.4,189.0, ZIP,8163.0,10.5,816.3,2,512,0.8
137,300.0,180.0,185.0, GVWY,4515.0,10.0,451.5, PRDE,4217.0,10.1,421.7, SHVR,8261.0,10.2,826.1, SNPR,1574.0,10.3,157.4, ZIC,3636.0,10.4,363.6, ZIP,8152.0,10.5,815.2,2,512,1.1
44,300.0,185.0,188.0, GVWY,6203.0,10.0,620.3, PRDE,3430.0,10.1,343.0, SHVR,8752.0,10.2,875.2, SNPR,881.0,10.3,88.1, ZIC,5863.0,10.4,586.3, ZIP,3651.0,10.5,365.1,2,512,1.3
825,300.0,178.0,195.0, GVWY,8490.0,10.0,849.0, PRDE,4710.0,10.1,471.0, SHVR,7921.0,10.2,792.1, SNPR,1435.0,10.3,143.5, ZIC,2216.0,10.4,221.6, ZIP,4386.0,10.5,438.6,2,512,1.5
279,300.0,182.0,198.0, GVWY,9890.0,10.0,989.0, PRDE,2421.0,10.1,242.1, SHVR,6439.0,10.2,643.9, SNPR,963.0,10.3,96.3, ZIC,4251.0,10.4,425.1, ZIP,5896.0,10.5,589.6,2,512,1.7
181,300.0,176.0,178.0, GVWY,3425.0,10.0,342.5, PRDE,3370.0,10.1,337.0, SHVR,5513.0,10.2,551.3, SNPR,1543.0,10.3,154.3, ZIC,3398.0,10.4,339.8, ZIP,10504.0,10.5,1050.4,2,512,2.0
14,300.0,172.0,174.0, GVWY,8829.0,10.0,882.9, PRDE,3669.0,10.1,366.9, SHVR,9481.0,10.2,948.1, SNPR,945.0,10.3,94.5, ZIC,3579.0,10.4,357.9, ZIP,4889.0,10.5,488.9,2,1024,0.0
529,300.0,159.0,187.0, GVWY,7845.0,10.0,784.5, PRDE,1580.0,10.1,158.0, SHVR,3439.0,10.2,343.9, SNPR,1506.0,10.3,150.6, ZIC,3838.0,10.4,383.8, ZIP,7928.0,10.5,792.8,2,1024,0.2
254,300.0,174.0,181.0, GVWY,7932.0,10.0,793.2, PRDE,2563.0,10.1,256.3, SHVR,7315.0,10.2,731.5, SNPR,467.0,10.3,46.7, ZIC,4545.0,10.4,454.5, ZIP,6606.0,10.5,660.6,2,1024,0.4
293,300.0,160.0,194.0, GVWY,10605.0,10.0,1060.5, PRDE,4919.0,10.1,491.9, SHVR,2058.0,10.2,205.8, SNPR,1516.0,10.3,151.6, ZIC,1136.0,10.4,113.6, ZIP,8177.0,10.5,817.7,2,1024,0.6
114,300.0,183.0,193.0, GVWY,9528.0,10.0,952.8, PRDE,7973.0,10.1,797.3, SHVR,7371.0,10.2,737.1, SNPR,386.0,10.3,38.6, ZIC,2161.0,10.4,216.1, ZIP,4159.0,10.5,415.9,2,1024,0.8
815,300.0,177.0,191.0, GVWY,3414.0,10.0,341.4, PRDE,3928.0,10.1,392.8, SHVR,4101.0,10.2,410.1, SNPR,2237.0,10.3,223.7, ZIC,6043.0,10.4,604.3, ZIP,6332.0,10.5,633.2,2,1024,1.1
630,300.0,183.0,185.0, GVWY,7305.0,10.0,730.5, PRDE,3573.0,10.1,357.3, SHVR,9736.0,10.2,973.6, SNPR,553.0,10.3,55.3, ZIC,1857.0,10.4,185.7, ZIP,8080.0,10.5,808.0,2,1024,1.3
223,300.0,157.0,171.0, GVWY,4699.0,10.0,469.9, PRDE,3984.0,10.1,398.4, SHVR,6072.0,10.2,607.2, SNPR,1930.0,10.3,193.0, ZIC,2943.0,10.4,294.3, ZIP,8556.0,10.5,855.6,2,1024,1.5
577,300.0,160.0,186.0, GVWY,5220.0,10.0,522.0, PRDE,1560.0,10.1,156.0, SHVR,4415.0,10.2,441.5, SNPR,1566.0,10.3,156.6, ZIC,7172.0,10.4,717.2, ZIP,7605.0,10.5,760.5,2,1024,1.7
817,300.0,188.0,190.0, GVWY,8724.0,10.0,872.4, PRDE,4370.0,10.1,437.0, SHVR,4329.0,10.2,432.9, SNPR,460.0,10.3,46.0, ZIC,2908.0,10.4,290.8, ZIP,12143.0,10.5,1214.3,2,1024,2.0
586,300.0,173.0,190.0, GVWY,10103.0,10.0,1010.3, PRDE,3276.0,10.1,327.6, SHVR,6394.0,10.2,639.4, SNPR,1469.0,10.3,146.9, ZIC,4315.0,10.4,431.5, ZIP,4274.0,10.5,427.4,3,4,0.0
457,300.0,174.0,177.0, GVWY,9614.0,10.0,961.4, PRDE,1192.0,10.1,119.2, SHVR,9370.0,10.2,937.0, SNPR,657.0,10.3,65.7, ZIC,3351.0,10.4,335.1, ZIP,5435.0,10.5,543.5,3,4,0.2
611,300.0,160.0,189.0, GVWY,5491.0,10.0,549.1, PRDE,2556.0,10.1,255.6, SHVR,7275.0,10.2,727.5, SNPR,1877.0,10.3,187.7, ZIC,4595.0,10.4,459.5, ZIP,5643.0,10.5,564.3,3,4,0.4
562,300.0,188.0,205.0, GVWY,7131.0,10.0,713.1, PRDE,5823.0,10.1,582.3, SHVR,5292.0,10.2,529.2, SNPR,2091.0,10.3,209.1, ZIC,2852.0,10.4,285.2, ZIP,4408.0,10.5,440.8,3,4,0.6
585,300.0,170.0,191.0, GVWY,6530.0,10.0,653.0, PRDE,3052.0,10.1,305.2, SHVR,5882.0,10.2,588.2, SNPR,1500.0,10.3,150.0, ZIC,3515.0,10.4,351.5, ZIP,6121.0,10.5,612.1,3,4,0.8
497,300.0,191.0,195.0, GVWY,10535.0,10.0,1053.5, PRDE,2313.0,10.1,231.3, SHVR,7272.0,10.2,727.2, SNPR,1316.0,10.3,131.6, ZIC,4924.0,10.4,492.4, ZIP,3797.0,10.5,379.7,3,4,1.1
708,300.0,171.0,184.0, GVWY,6988.0,10.0,698.8, PRDE,3474.0,10.1,347.4, SHVR,6810.0,10.2,681.0, SNPR,1576.0,10.3,157.6, ZIC,2732.0,10.4,273.2, ZIP,5744.0,10.5,574.4,3,4,1.3
506,300.0,184.0,185.0, GVWY,5306.0,10.0,530.6, PRDE,2448.0,10.1,244.8, SHVR,3469.0,10.2,346.9, SNPR,1227.0,10.3,122.7, ZIC,4715.0,10.4,471.5, ZIP,10046.0,10.5,1004.6,3,4,1.5
533,300.0,184.0,186.0, GVWY,6665.0,10.0,666.5, PRDE,2978.0,10.1,297.8, SHVR,2710.0,10.2,271.0, SNPR,1626.0,10.3,162.6, ZIC,5249.0,10.4,524.9, ZIP,6214.0,10.5,621.4,3,4,1.7
844,300.0,170.0,188.0, GVWY,9289.0,10.0,928.9, PRDE,2431.0,10.1,243.1, SHVR,5754.0,10.2,575.4, SNPR,1215.0,10.3,121.5, ZIC,6022.0,10.4,602.2, ZIP,7456.0,10.5,745.6,3,4,2.0
872,300.0,181.0,195.0, GVWY,10312.0,10.0,1031.2, PRDE,2587.0,10.1,258.7, SHVR,5045.0,10.2,504.5, SNPR,1221.0,10.3,122.1, ZIC,2695.0,10.4,269.5, ZIP,4629.0,10.5,462.9,3,8,0.0
149,300.0,194.0,195.0, GVWY,4440.0,10.0,444.0, PRDE,4290.0,10.1,429.0, SHVR,8557.0,10.2,855.7, SNPR,1194.0,10.3,119.4, ZIC,5846.0,10.4,584.6, ZIP,2462.0,10.5,246.2,3,8,0.2
50,300.0,172.0,176.0, GVWY,7695.0,10.0,769.5, PRDE,3113.0,10.1,311.3, SHVR,6685.0,10.2,668.5, SNPR,331.0,10.3,33.1, ZIC,7452.0,10.4,745.2, ZIP,7079.0,10.5,707.9,3,8,0.4
493,300.0,177.0,178.0, GVWY,5060.0,10.0,506.0, PRDE,5242.0,10.1,524.2, SHVR,5104.0,10.2,510.4, SNPR,1109.0,10.3,110.9, ZIC,4552.0,10.4,455.2, ZIP,5161.0,10.5,516.1,3,8,0.6
758,300.0,188.0,189.0, GVWY,5794.0,10.0,579.4, PRDE,1311.0,10.1,131.1, SHVR,7254.0,10.2,725.4, SNPR,3143.0,10.3,314.3, ZIC,3463.0,10.4,346.3, ZIP,5485.0,10.5,548.5,3,8,0.8
677,300.0,162.0,168.0, GVWY,11794.0,10.0,1179.4, PRDE,1392.0,10.1,139.2, SHVR,3911.0,10.2,391.1, SNPR,1368.0,10.3,136.8, ZIC,2338.0,10.4,233.8, ZIP,8885.0,10.5,888.5,3,8,1.1
233,300.0,178.0,182.0, GVWY,5783.0,10.0,578.3, PRDE,2319.0,10.1,231.9, SHVR,4284.0,10.2,428.4, SNPR,1752.0,10.3,175.2, ZIC,3706.0,10.4,370.6, ZIP,9517.0,10.5,951.7,3,8,1.3
146,300.0,184.0,185.0, GVWY,3264.0,10.0,326.4, PRDE,4681.0,10.1,468.1, SHVR,9271.0,10.2,927.1, SNPR,1579.0,10.3,157.9, ZIC,3919.0,10.4,391.9, ZIP,2940.0,10.5,294.0,3,8,1.5
410,300.0,171.0,186.0, GVWY,7109.0,10.0,710.9, PRDE,3058.0,10.1,305.8, SHVR,2023.0,10.2,202.3, SNPR,1070.0,10.3,107.0, ZIC,4567.0,10.4,456.7, ZIP,12012.0,10.5,1201.2,3,8,1.7
400,300.0,168.0,193.0, GVWY,6127.0,10.0,612.7, PRDE,5516.0,10.1,551.6, SHVR,5611.0,10.2,561.1, SNPR,1257.0,10.3,125.7, ZIC,3339.0,10.4,333.9, ZIP,7611.0,10.5,761.1,3,8,2.0
138,300.0,182.0,196.0, GVWY,9111.0,10.0,911.1, PRDE,2264.0,10.1,226.4, SHVR,4326.0,10.2,432.6, SNPR,1729.0,10.3,172.9, ZIC,1734.0,10.4,173.4, ZIP,7698.0,10.5,769.8,3,16,0.0
200,300.0,179.0,181.0, GVWY,2455.0,10.0,245.5, PRDE,6351.0,10.1,635.1, SHVR,6948.0,10.2,694.8, SNPR,1512.0,10.3,151.2, ZIC,2068.0,10.4,206.8, ZIP,7777.0,10.5,777.7,3,16,0.2
433,300.0,180.0,181.0, GVWY,8823.0,10.0,882.3, PRDE,5223.0,10.1,522.3, SHVR,6992.0,10.2,699.2, SNPR,1251.0,10.3,125.1, ZIC,2311.0,10.4,231.1, ZIP,5545.0,10.5,554.5,3,16,0.4
798,300.0,171.0,174.0, GVWY,7974.0,10.0,797.4, PRDE,3200.0,10.1,320.0, SHVR,10848.0,10.2,1084.8, SNPR,1120.0,10.3,112.0, ZIC,2426.0,10.4,242.6, ZIP,8859.0,10.5,885.9,3,16,0.6
688,300.0,178.0,182.0, GVWY,11721.0,10.0,1172.1, PRDE,3984.0,10.1,398.4, SHVR,4591.0,10.2,459.1, SNPR,731.0,10.3,73.1, ZIC,4562.0,10.4,456.2, ZIP,5796.0,10.5,579.6,3,16,0.8
431,300.0,185.0,189.0, GVWY,4994.0,10.0,499.4, PRDE,5150.0,10.1,515.0, SHVR,7419.0,10.2,741.9, SNPR,1871.0,10.3,187.1, ZIC,3227.0,10.4,322.7, ZIP,6183.0,10.5,618.3,3,16,1.1
494,300.0,175.0,184.0, GVWY,6076.0,10.0,607.6, PRDE,3739.0,10.1,373.9, SHVR,7800.0,10.2,780.0, SNPR,1098.0,10.3,109.8, ZIC,5223.0,10.4,522.3, ZIP,6177.0,10.5,617.7,3,16,1.3
713,300.0,167.0,168.0, GVWY,11132.0,10.0,1113.2, PRDE,776.0,10.1,77.6, SHVR,9219.0,10.2,921.9, SNPR,2086.0,10.3,208.6, ZIC,1876.0,10.4,187.6, ZIP,6413.0,10.5,641.3,3,16,1.5
811,300.0,181.0,189.0, GVWY,6114.0,10.0,611.4, PRDE,4633.0,10.1,463.3, SHVR,6751.0,10.2,675.1, SNPR,898.0,10.3,89.8, ZIC,2765.0,10.4,276.5, ZIP,8604.0,10.5,860.4,3,16,1.7
777,300.0,182.0,188.0, GVWY,5655.0,10.0,565.5, PRDE,1515.0,10.1,151.5, SHVR,7735.0,10.2,773.5, SNPR,1500.0,10.3,150.0, ZIC,6027.0,10.4,602.7, ZIP,6053.0,10.5,605.3,3,16,2.0
668,300.0,174.0,190.0, GVWY,8351.0,10.0,835.1, PRDE,6710.0,10.1,671.0, SHVR,4905.0,10.2,490.5, SNPR,971.0,10.3,97.1, ZIC,3475.0,10.4,347.5, ZIP,3773.0,10.5,377.3,3,32,0.0
161,300.0,181.0,184.0, GVWY,6322.0,10.0,632.2, PRDE,6628.0,10.1,662.8, SHVR,5283.0,10.2,528.3, SNPR,1239.0,10.3,123.9, ZIC,4099.0,10.4,409.9, ZIP,6892.0,10.5,689.2,3,32,0.2
778,300.0,174.0,175.0, GVWY,6996.0,10.0,699.6, PRDE,4620.0,10.1,462.0, SHVR,8252.0,10.2,825.2, SNPR,1519.0,10.3,151.9, ZIC,4189.0,10.4,418.9, ZIP,5840.0,10.5,584.0,3,32,0.4
120,300.0,174.0,184.0, GVWY,11142.0,10.0,1114.2, PRDE,1034.0,10.1,103.4, SHVR,4542.0,10.2,454.2, SNPR,1349.0,10.3,134.9, ZIC,3012.0,10.4,301.2, ZIP,10188.0,10.5,1018.8,3,32,0.6
473,300.0,176.0,179.0, GVWY,2366.0,10.0,236.6, PRDE,3283.0,10.1,328.3, SHVR,8303.0,10.2,830.3, SNPR,1345.0,10.3,134.5, ZIC,3927.0,10.4,392.7, ZIP,9660.0,10.5,966.0,3,32,0.8
754,300.0,169.0,184.0, GVWY,7661.0,10.0,766.1, PRDE,4904.0,10.1,490.4, SHVR,8251.0,10.2,825.1, SNPR,1836.0,10.3,183.6, ZIC,1327.0,10.4,132.7, ZIP,4550.0,10.5,455.0,3,32,1.1
258,300.0,163.0,184.0, GVWY,6594.0,10.0,659.4, PRDE,2923.0,10.1,292.3, SHVR,9545.0,10.2,954.5, SNPR,957.0,10.3,95.7, ZIC,3411.0,10.4,341.1, ZIP,7090.0,10.5,709.0,3,32,1.3
132,300.0,183.0,193.0, GVWY,9681.0,10.0,968.1, PRDE,2285.0,10.1,228.5, SHVR,10357.0,10.2,1035.7, SNPR,1575.0,10.3,157.5, ZIC,3529.0,10.4,352.9, ZIP,4545.0,10.5,454.5,3,32,1.5
